time,mV

2026 06 24 13:05:15.857591,365
,19
,441
,589
,157
,17
,535
,591
,66
,149
,571
,471
,28
,409
2026 06 24 13:05:15.918848,589
,238
,15
,521
,596
,102
,121
,566
,544
,43
,348
,584
,323
,16
2026 06 24 13:05:15.984983,491
,592
,128
,56
,551
,564
,50
,228
,578
,390
,21
,438
,589
,172
2026 06 24 13:05:16.046392,29
,534
,589
,73
,163
,573
,467
,29
,379
,588
,229
,13
,505
,593
2026 06 24 13:05:16.111383,98
,100
,561
,526
,41
,307
,584
,315
,16
,475
,593
,125
,42
,544
2026 06 24 13:05:16.173627,563
,54
,209
,575
,391
,20
,424
,590
,176
,23
,527
,586
,72
,145
2026 06 24 13:05:16.233946,569
,465
,29
,358
,586
,236
,13
,498
,593
,100
,81
,557
,527
,41
2026 06 24 13:05:16.300295,285
,582
,330
,17
,466
,591
,141
,49
,543
,573
,60
,210
,576
,420
2026 06 24 13:05:16.362007,25
,424
,589
,194
,24
,524
,591
,81
,143
,567
,489
,34
,356
,586
2026 06 24 13:05:16.427295,263
,15
,494
,592
,112
,78
,554
,538
,45
,274
,581
,346
,18
,463
2026 06 24 13:05:16.488378,591
,159
,53
,543
,583
,70
,222
,577
,463
,30
,427
,590
,231
,31
2026 06 24 13:05:16.550129,526
,594
,95
,142
,568
,518
,40
,356
,585
,308
,18
,494
,593
,126
2026 06 24 13:05:16.615661,79
,553
,552
,51
,261
,576
,375
,21
,454
,591
,173
,40
,536
,583
2026 06 24 13:05:16.676452,71
,183
,572
,462
,30
,403
,589
,229
,24
,516
,593
,100
,117
,563
2026 06 24 13:05:16.742579,513
,38
,325
,584
,310
,16
,479
,592
,134
,68
,550
,562
,56
,243
2026 06 24 13:05:16.804104,579
,396
,23
,439
,591
,184
,35
,531
,586
,76
,167
,571
,472
,31
2026 06 24 13:05:16.864571,383
,587
,252
,20
,505
,593
,106
,109
,560
,529
,42
,306
,583
,332
2026 06 24 13:05:16.930523,17
,480
,591
,146
,67
,549
,569
,59
,225
,577
,420
,24
,429
,589
2026 06 24 13:05:16.991706,198
,32
,528
,590
,84
,154
,569
,492
,34
,369
,586
,279
,20
,505
2026 06 24 13:05:17.057286,594
,117
,104
,559
,546
,49
,291
,581
,367
,20
,471
,592
,162
,58
2026 06 24 13:05:17.118715,545
,582
,67
,212
,577
,443
,28
,422
,590
,218
,30
,526
,592
,93
2026 06 24 13:05:17.180224,147
,567
,508
,37
,354
,586
,298
,17
,496
,594
,124
,83
,555
,552
2026 06 24 13:05:17.246123,50
,265
,579
,378
,20
,455
,591
,166
,38
,539
,586
,70
,189
,574
2026 06 24 13:05:17.307982,468
,30
,410
,589
,238
,21
,519
,593
,99
,118
,566
,528
,40
,331
2026 06 24 13:05:17.368837,584
,315
,16
,489
,593
,131
,65
,552
,570
,57
,251
,579
,403
,22
2026 06 24 13:05:17.435262,448
,591
