time,mV

2026 05 16 12:21:18.961188,345
,372
,346
,327
,368
,369
,318
,320
,381
,369
,321
,332
,355
,343
2026 05 16 12:21:19.023408,325
,362
,373
,330
,327
,381
,367
,327
,336
,377
,346
,314
,352
,372
2026 05 16 12:21:19.083753,325
,338
,377
,380
,328
,338
,380
,358
,321
,350
,382
,343
,329
,366
2026 05 16 12:21:19.149658,375
,327
,328
,371
,359
,324
,338
,378
,346
,321
,356
,377
,329
,330
2026 05 16 12:21:19.210684,369
,363
,319
,338
,368
,346
,319
,350
,373
,333
,328
,370
,364
,314
2026 05 16 12:21:19.276512,311
,376
,362
,319
,349
,377
,338
,323
,366
,368
,322
,323
,373
,355
2026 05 16 12:21:19.338165,312
,331
,366
,339
,317
,354
,381
,337
,331
,369
,374
,330
,341
,376
2026 05 16 12:21:19.398628,349
,320
,350
,371
,330
,321
,368
,380
,321
,335
,379
,357
,316
,343
2026 05 16 12:21:19.465047,375
,333
,313
,367
,358
,324
,332
,374
,354
,315
,334
,368
,341
,320
2026 05 16 12:21:19.525976,354
,373
,335
,324
,368
,366
,326
,339
,377
,352
,317
,345
,371
,333
2026 05 16 12:21:19.592023,322
,367
,361
,330
,343
,379
,363
,326
,356
,378
,336
,324
,363
,370
2026 05 16 12:21:19.653485,328
,328
,368
,361
,312
,338
,376
,351
,328
,366
,383
,334
,330
,373
2026 05 16 12:21:19.714964,364
,315
,335
,374
,347
,325
,356
,381
,338
,324
,366
,373
,319
,327
2026 05 16 12:21:19.780412,368
,357
,315
,344
,379
,341
,324
,359
,367
,326
,333
,377
,368
,320
2026 05 16 12:21:19.841719,339
,365
,334
,327
,379
,386
,333
,329
,373
,370
,311
,341
,380
,359
2026 05 16 12:21:19.906705,319
,353
,387
,349
,329
,375
,372
,332
,335
,369
,360
,331
,354
,389
2026 05 16 12:21:19.968502,347
,327
,361
,375
,330
,343
,387
,370
,326
,349
,377
,345
,324
,362
2026 05 16 12:21:20.029648,382
,337
,331
,378
,367
,322
,337
,375
,362
,329
,357
,372
,332
,325
2026 05 16 12:21:20.095631,368
,362
,327
,336
,376
,352
,325
,351
,371
,342
,323
,357
,362
,322
2026 05 16 12:21:20.156792,335
,381
,359
,321
,343
,377
,352
,326
,358
,363
,334
,337
,377
,380
2026 05 16 12:21:20.222711,337
,353
,397
,371
,334
,365
,378
,339
,318
,380
,391
,339
,351
,397
2026 05 16 12:21:20.284088,381
,342
,369
,392
,361
,340
,364
,396
,354
,354
,397
,375
,323
,337
2026 05 16 12:21:20.345407,392
,370
,339
,372
,383
,342
,336
,393
,391
,348
,350
,391
,359
,335
2026 05 16 12:21:20.410905,365
,390
,351
,334
,373
,371
,326
,340
,386
,368
,325
,356
,383
,336
2026 05 16 12:21:20.472691,323
,373
,391
,343
,337
,372
,362
,325
,353
,393
,363
,336
,366
,383
2026 05 16 12:21:20.538148,329
,335
,383
,373
,314
,340
,384
,356
,326
,352
,378
,335
,328
,370
2026 05 16 12:21:20.598905,374
,329
,327
,373
,360
,328
,357
,386
,342
,331
,369
,376
,320
,336
2026 05 16 12:21:20.660701,383
,372
,326
,337
,380
,356
,335
,366
,385
,336
,325
,365
,370
,324
2026 05 16 12:21:20.726570,339
,376
,344
,325
,357
,379
,340
,321
,356
,368
,330
,330
,376
,358
2026 05 16 12:21:20.788136,319
,342
,375
,339
,317
,343
,368
,331
,332
,369
,358
,320
,341
,372
2026 05 16 12:21:20.853488,346
,322
,356
,368
,327
,319
,370
,360
,317
,339
,377
,355
,318
,350
2026 05 16 12:21:20.914831,374
,349
,332
,369
,357
,327
,341
,382
,370
,324
,340
,380
,354
,333
2026 05 16 12:21:20.976345,368
,381
,335
,336
,375
,355
,332
,350
,388
,350
,320
,351
,377
,340
2026 05 16 12:21:21.041971,324
,373
,367
,322
,342
,381
,357
,330
,352
,384
,340
,338
,373
,369
2026 05 16 12:21:21.103417,325
,338
,386
,371
,325
,358
,393
,349
,333
,371
,378
,338
,344
,376
2026 05 16 12:21:21.168462,365
,333
,354
,393
,358
,327
,358
