timestamp,event,data
2026 05 16 12:21:18.986287,PHASE_PREPARING,
2026 05 16 12:21:23.987876,PHASE_SSVEP,
2026 05 16 12:21:24.072015,SSVEP_UPDATE,"fbcca_quad=1, fbcca_conf=0.2584, fbcca_ratio=1.4176, fbcca_consec=1, fbcca_scores=[0.038270089083837555, 0.10133491824020388, 0.07148362803924321, 0.06077251592434952], fbcca_probs=[0.24262277145659839, 0.25841651579164304, 0.2508164496357728, 0.24814426311598567], cca_quad=1, cca_conf=0.2551, cca_ratio=1.1124, cca_scores=[0.10116560174393828, 0.11253525158722733, 0.0886896396538797, 0.06596347329938214], cca_probs=[0.2522420325141206, 0.2551263015938445, 0.24911461978522556, 0.24351704610680935]"
2026 05 16 12:21:25.086526,SSVEP_UPDATE,"fbcca_quad=1, fbcca_conf=0.2554, fbcca_ratio=1.0689, fbcca_consec=2, fbcca_scores=[0.025694499243314694, 0.06704703687827898, 0.06272718797733053, 0.02701782066959771], fbcca_probs=[0.2450217340404929, 0.2553664199212602, 0.2542656548539967, 0.24534619118425025], cca_quad=1, cca_conf=0.2567, cca_ratio=1.4093, cca_scores=[0.06595463314209646, 0.09731857648216398, 0.06905292678866287, 0.050960662464990376], cca_probs=[0.2487511478481757, 0.25667660182335506, 0.2495230471169477, 0.24504920321152154]"
2026 05 16 12:21:26.097875,SSVEP_UPDATE,"fbcca_quad=3, fbcca_conf=0.2584, fbcca_ratio=1.2086, fbcca_consec=1, fbcca_scores=[0.03442890079654857, 0.09369755040218816, 0.07763221001798873, 0.11324696456201658], fbcca_probs=[0.23882206106424628, 0.25340459722098063, 0.2493660929441242, 0.25840724877064897], cca_quad=3, cca_conf=0.2537, cca_ratio=1.0977, cca_scores=[0.09274649848555587, 0.10646238032606499, 0.09216660247297245, 0.11686769991067039], cca_probs=[0.2476691166556981, 0.2510895202995005, 0.24752553595747018, 0.25371582708733126]"
2026 05 16 12:21:27.125816,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2615, fbcca_ratio=1.2714, fbcca_consec=1, fbcca_scores=[0.019704356804508053, 0.0915889236251982, 0.13335795378473247, 0.1048877061847629], fbcca_probs=[0.23343695033115483, 0.25083530978681085, 0.2615343461296182, 0.2541933937524161], cca_quad=2, cca_conf=0.2605, cca_ratio=1.2719, cca_scores=[0.0946393589004811, 0.14332492087896037, 0.18262506979723928, 0.14358195982899888], cca_probs=[0.23854832298674963, 0.2504495401952502, 0.2604882130617137, 0.25051392375628656]"
2026 05 16 12:21:28.147590,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2866, fbcca_ratio=3.1637, fbcca_consec=2, fbcca_scores=[0.03573244179727581, 0.055008014980040196, 0.2423893570740664, 0.07661581690917507], fbcca_probs=[0.23305928153531677, 0.2375952086278737, 0.28656052307540447, 0.2427849867614051], cca_quad=2, cca_conf=0.2754, cca_ratio=1.9515, cca_scores=[0.10789230563841595, 0.10230971930408381, 0.24294146275092066, 0.12449026214653251], cca_probs=[0.2406297289788139, 0.23929013541959582, 0.27542311489702165, 0.24465702070456866]"
2026 05 16 12:21:29.156609,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2869, fbcca_ratio=2.1673, fbcca_consec=3, fbcca_scores=[0.11406972987343898, 0.034127516323839674, 0.24722073322455343, 0.026540573785953342], fbcca_probs=[0.2511436866779722, 0.2318482397639524, 0.28691219712104626, 0.23009587643702917], cca_quad=2, cca_conf=0.2746, cca_ratio=1.2122, cca_scores=[0.21493988531596733, 0.10636094669248286, 0.2605424395513433, 0.07277730257072165], cca_probs=[0.262381341141926, 0.23538442001080698, 0.27462361853514305, 0.22761062031212395]"
2026 05 16 12:21:30.176004,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2673, fbcca_ratio=1.7039, fbcca_consec=4, fbcca_scores=[0.08271641845009334, 0.04732999812449886, 0.14094132535397055, 0.020555147446228758], fbcca_probs=[0.2522120865304968, 0.24344326719499948, 0.26733304848322414, 0.2370115977912795], cca_quad=0, cca_conf=0.2581, cca_ratio=1.0204, cca_scores=[0.16460259661539875, 0.12611170657685306, 0.16131296618467802, 0.07617990712829942], cca_probs=[0.2581091359600623, 0.24836305647133722, 0.2572614473475391, 0.23626636022106157]"
2026 05 16 12:21:31.205038,SSVEP_UPDATE,"fbcca_quad=1, fbcca_conf=0.2577, fbcca_ratio=1.3078, fbcca_consec=1, fbcca_scores=[0.082839585438853, 0.1083343109760163, 0.058817472146710015, 0.06105874490116017], fbcca_probs=[0.2512221160924895, 0.25770929807828896, 0.2452591383692965, 0.24580944745992508], cca_quad=0, cca_conf=0.2590, cca_ratio=1.0228, cca_scores=[0.16066946395352763, 0.15708274436983302, 0.09252877722542391, 0.0881685294343515], cca_probs=[0.2590261799143555, 0.2580987897805495, 0.2419638780146869, 0.24091115229040794]"
2026 05 16 12:21:32.217842,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2538, fbcca_ratio=1.0282, fbcca_consec=1, fbcca_scores=[0.07310463305866062, 0.05143534557911801, 0.07109785405880807, 0.03636144146953104], fbcca_probs=[0.25377601676020406, 0.24833602453960338, 0.25326725503601427, 0.24462070366417835], cca_quad=0, cca_conf=0.2623, cca_ratio=1.3457, cca_scores=[0.1488927095519404, 0.0876138367823944, 0.11064600212285247, 0.05450365670447312], cca_probs=[0.26226309095041367, 0.24667441053276823, 0.2524217895629382, 0.23864070895387993]"
2026 05 16 12:21:33.247806,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2589, fbcca_ratio=1.8935, fbcca_consec=2, fbcca_scores=[0.08603517282582908, 0.045438108995812354, 0.036367982563800416, 0.03515836859157889], fbcca_probs=[0.25892261833354235, 0.24862162994614573, 0.24637679618149347, 0.24607895553881845], cca_quad=0, cca_conf=0.2633, cca_ratio=1.5366, cca_scores=[0.15846353200159036, 0.09117127782869258, 0.10312819270300826, 0.07139739507181274], cca_probs=[0.26331684071605665, 0.2461806880209771, 0.24914191785792406, 0.2413605534050421]"
2026 05 16 12:21:34.259668,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2646, fbcca_ratio=1.5984, fbcca_consec=3, fbcca_scores=[0.13281729034295847, 0.08309177937524263, 0.042662029268029596, 0.04258873045083583], fbcca_probs=[0.26462011713051, 0.2517835440663717, 0.24180703116146357, 0.24178930764165474], cca_quad=0, cca_conf=0.2648, cca_ratio=1.5074, cca_scores=[0.14434281577985442, 0.09575493201621954, 0.06004927607089148, 0.04414793448351116], cca_probs=[0.2648027290609716, 0.25224409417365923, 0.2433964487879844, 0.23955672797738486]"
