timestamp,event,data
2026 05 24 12:32:06.025738,PHASE_PREPARING,
2026 05 24 12:32:11.027682,PHASE_SSVEP,
2026 05 24 12:32:11.162486,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2625, fbcca_ratio=2.7603, fbcca_consec=1, fbcca_scores=[0.03348647811716848, 0.034037403152047986, 0.09395185712522729, 0.017250534730190455], fbcca_probs=[0.24711022849701927, 0.24724640521641064, 0.2625128111721849, 0.2431305551143852], cca_quad=2, cca_conf=0.2592, cca_ratio=1.4897, cca_scores=[0.07648789002882837, 0.08093653123388088, 0.12057266317602924, 0.05823440191431987], cca_probs=[0.24805022637590268, 0.2491561709853371, 0.2592300845075648, 0.24356351813119537]"
2026 05 24 12:32:12.190238,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2508, fbcca_ratio=1.0139, fbcca_consec=1, fbcca_scores=[0.04801315105042152, 0.03773683415462896, 0.04632376507368554, 0.04735439250958028], fbcca_probs=[0.25078811402031126, 0.24822413259334103, 0.250364793773678, 0.2506229596126698], cca_quad=2, cca_conf=0.2543, cca_ratio=1.1691, cca_scores=[0.12044344864446771, 0.1166321627080288, 0.14240674666448566, 0.1218060309176506], cca_probs=[0.24877071533239226, 0.24782438351973898, 0.25429498420610863, 0.24910991694176018]"
2026 05 24 12:32:13.196747,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2513, fbcca_ratio=1.0131, fbcca_consec=2, fbcca_scores=[0.0549211312716416, 0.05421069142705601, 0.05212315043835643, 0.03757146631655456], fbcca_probs=[0.25130075051679907, 0.251122279854499, 0.25059859859534983, 0.2469783710333522], cca_quad=1, cca_conf=0.2556, cca_ratio=1.1027, cca_scores=[0.12790650490961758, 0.14103925666732134, 0.11809354487280473, 0.08800281972607887], cca_probs=[0.2522490285703254, 0.2555836005710459, 0.2497858243618584, 0.2423815464967703]"
2026 05 24 12:32:14.228505,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2575, fbcca_ratio=1.9224, fbcca_consec=1, fbcca_scores=[0.034737094622305516, 0.036349430663291014, 0.06987980873054356, 0.019488111879049246], fbcca_probs=[0.24861720059604536, 0.24901837839878097, 0.25750962051744364, 0.24485480048772998], cca_quad=1, cca_conf=0.2564, cca_ratio=1.1543, cca_scores=[0.10665296575504524, 0.1292443218683205, 0.11196815157366537, 0.06692316549859341], cca_probs=[0.25067513776323275, 0.25640268196974236, 0.25201106991923855, 0.24091111034778634]"
2026 05 24 12:32:15.242819,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2534, fbcca_ratio=1.2175, fbcca_consec=1, fbcca_scores=[0.06918106658182761, 0.048803968997372306, 0.05682327639409278, 0.047808460114634674], fbcca_probs=[0.253395401109627, 0.2482841909654715, 0.250283263088269, 0.24803714483663256], cca_quad=0, cca_conf=0.2587, cca_ratio=1.2869, cca_scores=[0.1550552153962707, 0.1204869333040044, 0.0954839787997169, 0.11173000097839803], cca_probs=[0.2586792914065632, 0.24988998355276912, 0.243719457804366, 0.2477112672363016]"
2026 05 24 12:32:16.263512,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2674, fbcca_ratio=3.2253, fbcca_consec=2, fbcca_scores=[0.10835685073515633, 0.014639897463015866, 0.0335957278880266, 0.004155122457280758], fbcca_probs=[0.26741191916060597, 0.24348936954622966, 0.24814893619982684, 0.24094977509333754], cca_quad=0, cca_conf=0.2739, cca_ratio=2.5130, cca_scores=[0.1815220747178714, 0.07223211400306447, 0.06606115923118233, 0.03403795260718026], cca_probs=[0.2739499383300897, 0.2455880213689565, 0.244077175272538, 0.2363848650284158]"
2026 05 24 12:32:17.275752,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2602, fbcca_ratio=1.7441, fbcca_consec=3, fbcca_scores=[0.0840952673252365, 0.048216866532398796, 0.024406010040546957, 0.017800614251778087], fbcca_probs=[0.26023572851059135, 0.25106439690077104, 0.2451569483834737, 0.24354292620516385], cca_quad=0, cca_conf=0.2655, cca_ratio=1.1829, cca_scores=[0.17194064550998395, 0.14535632897144196, 0.06406760035967114, 0.06069391408269569], cca_probs=[0.26551782666239415, 0.2585522149517524, 0.2383663884045502, 0.23756356998130326]"
2026 05 24 12:32:18.293634,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2639, fbcca_ratio=2.5606, fbcca_consec=4, fbcca_scores=[0.1090634794888109, 0.03469934886930307, 0.04259349264547167, 0.03205286275743795], fbcca_probs=[0.2638588830896997, 0.2449490661977539, 0.24689038177481232, 0.24430166893773408], cca_quad=0, cca_conf=0.2703, cca_ratio=1.7081, cca_scores=[0.20073186323482053, 0.08860846145257638, 0.11752051271789415, 0.07870049313519947], cca_probs=[0.27032790195192025, 0.2416552858492324, 0.24874401695452378, 0.23927279524432354]"
