timestamp,event,data
2026 05 21 16:54:09.868456,PHASE_PREPARING,
2026 05 21 16:54:14.876682,PHASE_SSVEP,
2026 05 21 16:54:14.943767,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2688, fbcca_ratio=2.3796, fbcca_consec=1, fbcca_scores=[0.05781715545812582, 0.03916777561785221, 0.13758209901420562, 0.022416569894787942], fbcca_probs=[0.2481528375063837, 0.24356782766420157, 0.26875757905148673, 0.23952175577792795], cca_quad=2, cca_conf=0.2604, cca_ratio=1.4472, cca_scores=[0.08694996830682787, 0.07960250757909251, 0.12583099617139448, 0.04599841604492544], cca_probs=[0.25048833415936284, 0.2486546257610082, 0.2604193918633356, 0.2404376482162933]"
2026 05 21 16:54:15.974211,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2537, fbcca_ratio=1.0067, fbcca_consec=1, fbcca_scores=[0.060242993623973784, 0.026134138231122366, 0.05984045896469658, 0.03591344609498734], fbcca_probs=[0.2536765423465882, 0.2451698277166483, 0.25357444929542244, 0.2475791806413411], cca_quad=2, cca_conf=0.2547, cca_ratio=1.2014, cca_scores=[0.07679180205215194, 0.05688262701966876, 0.09225512464716415, 0.06836107042295743], cca_probs=[0.2507852141735075, 0.24584166176480188, 0.25469332515931387, 0.24867979890237674]"
2026 05 21 16:54:16.987216,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2580, fbcca_ratio=1.0475, fbcca_consec=1, fbcca_scores=[0.08644799557704852, 0.024044689834357334, 0.0905551989123163, 0.03278031359457585], fbcca_probs=[0.2569791317672502, 0.24143289729867867, 0.2580367677906583, 0.24355120314341283], cca_quad=0, cca_conf=0.2634, cca_ratio=1.5958, cca_scores=[0.13330024312223468, 0.04870013709804698, 0.08352952632304039, 0.05694615914768486], cca_probs=[0.2633786261461428, 0.24201326386207658, 0.25059094868321297, 0.24401716130856765]"
2026 05 21 16:54:18.011607,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2549, fbcca_ratio=1.2623, fbcca_consec=1, fbcca_scores=[0.07468274659749387, 0.04797038208736193, 0.059164128007929195, 0.039140650034203056], fbcca_probs=[0.2548858731176692, 0.2481674013919193, 0.25096093008505194, 0.24598579540535961], cca_quad=0, cca_conf=0.2594, cca_ratio=1.3886, cca_scores=[0.11987486106636575, 0.08632962202502878, 0.07010653630131232, 0.05420142414045676], cca_probs=[0.2594102622678324, 0.25085261956121013, 0.24681584898319806, 0.24292126918775933]"
2026 05 21 16:54:19.024257,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2560, fbcca_ratio=1.5300, fbcca_consec=1, fbcca_scores=[0.012209056136185172, 0.03969380385666099, 0.06073116587595397, 0.034055097737319545], fbcca_probs=[0.24392201633474583, 0.25071913204292945, 0.2560494727562918, 0.249309378866033], cca_quad=2, cca_conf=0.2532, cca_ratio=1.1469, cca_scores=[0.03477182634707321, 0.058107134799363365, 0.06664193130523714, 0.055343369904040575], cca_probs=[0.24529176570433509, 0.25108303242142344, 0.2532351458705848, 0.2503900560036566]"
2026 05 21 16:54:20.057697,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2738, fbcca_ratio=6.3533, fbcca_consec=2, fbcca_scores=[0.021964363719074165, 0.018136364083776873, 0.1395452300510298, 0.009123284389446568], fbcca_probs=[0.2434160275522453, 0.242486012272297, 0.27378767393163894, 0.24031028624381875], cca_quad=2, cca_conf=0.2632, cca_ratio=2.3542, cca_scores=[0.049230785125443224, 0.04669857602022104, 0.11589867352815082, 0.044244172381216855], cca_probs=[0.24621825953486673, 0.2455955721362777, 0.2631926477175908, 0.24499352061126473]"
2026 05 21 16:54:21.078436,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2661, fbcca_ratio=6.2370, fbcca_consec=3, fbcca_scores=[0.015441459527955847, 0.014115211589215512, 0.09630777010916435, 0.0071589497379863035], fbcca_probs=[0.2454197156386254, 0.245094443989738, 0.26609042123045085, 0.24339541914118565], cca_quad=2, cca_conf=0.2677, cca_ratio=2.4511, cca_scores=[0.05339124268841443, 0.0350552118208948, 0.13086668724321773, 0.027556178764043062], cca_probs=[0.24771590111031466, 0.24321516363057427, 0.2676708285802063, 0.24139810667890477]"
2026 05 21 16:54:22.093868,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2833, fbcca_ratio=6.4232, fbcca_consec=4, fbcca_scores=[0.029437065300870594, 0.01627433125478694, 0.18908155178809852, 0.010250186887337689], fbcca_probs=[0.24148678894172212, 0.23832899078446773, 0.28328664189043506, 0.23689757838337505], cca_quad=2, cca_conf=0.2655, cca_ratio=1.8507, cca_scores=[0.07128484759207891, 0.0478356531068973, 0.13192652324250997, 0.03278341659805132], cca_probs=[0.24990178553197595, 0.24410996214816535, 0.2655251753113745, 0.24046307700848427]"
