timestamp,event,data
2026 06 24 14:31:56.506988,PHASE_PREPARING,
2026 06 24 14:32:01.520460,PHASE_SSVEP,
2026 06 24 14:32:01.570032,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2779, fbcca_ratio=6.0395, fbcca_consec=1, fbcca_scores=[0.01572537346390293, 0.02767173637991945, 0.16712223859659142, 0.02676284764780908], fbcca_probs=[0.23885873753529444, 0.24172934320819797, 0.2779021813110799, 0.24150973794542765], cca_quad=2, cca_conf=0.2614, cca_ratio=1.7782, cca_scores=[0.07613930505109837, 0.07642449556981029, 0.13590109748213006, 0.0750542880198786], cca_probs=[0.2462578386876514, 0.2463280791038779, 0.2614232925672861, 0.2459907896411846]"
2026 06 24 14:32:02.585078,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2613, fbcca_ratio=2.7400, fbcca_consec=2, fbcca_scores=[0.018440449137810965, 0.031172451646200732, 0.08541320388325592, 0.028732644909521918], fbcca_probs=[0.24435389252719325, 0.24748489657996453, 0.2612793936331252, 0.24688181725971695], cca_quad=2, cca_conf=0.2593, cca_ratio=1.6492, cca_scores=[0.06807435561384304, 0.06928534544007234, 0.11426430215613653, 0.05868247084208652], cca_probs=[0.24757763097521254, 0.24787762657667425, 0.2592814470567331, 0.2452632953913801]"
2026 06 24 14:32:03.599291,SSVEP_UPDATE,"fbcca_quad=1, fbcca_conf=0.2592, fbcca_ratio=1.4765, fbcca_consec=1, fbcca_scores=[0.06011916008751302, 0.08876590688606378, 0.0560777702511119, 0.004292707858655028], fbcca_probs=[0.2518427952395034, 0.25916160152346795, 0.2508270542116784, 0.23816854902535017], cca_quad=1, cca_conf=0.2641, cca_ratio=1.4314, cca_scores=[0.10737271852211595, 0.155394663514378, 0.1085637056210229, 0.02684314319887219], cca_probs=[0.2516981449379034, 0.2640801028406793, 0.2519980927628831, 0.2322236594585343]"
2026 06 24 14:32:04.627796,SSVEP_UPDATE,"fbcca_quad=1, fbcca_conf=0.2555, fbcca_ratio=1.1626, fbcca_consec=2, fbcca_scores=[0.06016015235473108, 0.07314775153388532, 0.06291966110804066, 0.008149874562903016], fbcca_probs=[0.25219696760867516, 0.25549376312635197, 0.2528938684581114, 0.23941540080686147], cca_quad=1, cca_conf=0.2596, cca_ratio=1.0954, cca_scores=[0.12200737479707814, 0.15073822010676144, 0.13761420245645337, 0.038062006359943355], cca_probs=[0.2522476339404427, 0.2596000363049653, 0.2562153000974054, 0.2319370296571867]"
2026 06 24 14:32:05.648160,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2601, fbcca_ratio=2.6722, fbcca_consec=1, fbcca_scores=[0.025652516250371387, 0.02906200621896095, 0.07765831876300372, 0.018424463936161428], fbcca_probs=[0.2469382636543439, 0.24778163410168594, 0.260120286178723, 0.24515981606524712], cca_quad=2, cca_conf=0.2616, cca_ratio=1.3168, cca_scores=[0.1042902235984775, 0.12462122759847147, 0.1641007252712638, 0.08019028469767059], cca_probs=[0.24640479500395945, 0.25146572443847676, 0.2615920406279786, 0.24053743992958523]"
2026 06 24 14:32:06.662932,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2649, fbcca_ratio=2.8245, fbcca_consec=2, fbcca_scores=[0.04052441571060002, 0.033255582740415825, 0.11616746423862877, 0.04112781291370971], fbcca_probs=[0.2455832704667556, 0.2438046388129629, 0.2648805912790188, 0.2457314994412627], cca_quad=2, cca_conf=0.2637, cca_ratio=1.4498, cca_scores=[0.12415595868111279, 0.09456681913792127, 0.1799993746010265, 0.10532209721564387], cca_probs=[0.24940026628240908, 0.24212883520977363, 0.26372384575455055, 0.24474705275326678]"
2026 06 24 14:32:07.672788,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2587, fbcca_ratio=1.0689, fbcca_consec=3, fbcca_scores=[0.07916583632478405, 0.016820798539060818, 0.08461840094576041, 0.01891696892388652], fbcca_probs=[0.2572971866783915, 0.2417457967523895, 0.25870394795864093, 0.24225306861057797], cca_quad=0, cca_conf=0.2598, cca_ratio=1.1260, cca_scores=[0.14637576328660246, 0.0810215295932269, 0.12999401279329714, 0.07293965626934533], cca_probs=[0.2597616617445438, 0.24332799121224538, 0.25554097650912094, 0.24136937053408977]"
2026 06 24 14:32:08.691304,SSVEP_UPDATE,"fbcca_quad=1, fbcca_conf=0.2526, fbcca_ratio=1.2331, fbcca_consec=1, fbcca_scores=[0.04558300502782345, 0.05620715065827729, 0.04210690028425554, 0.03870574981196567], fbcca_probs=[0.24997768629434375, 0.2526476435314808, 0.24911024620299968, 0.24826442397117582], cca_quad=1, cca_conf=0.2566, cca_ratio=1.1131, cca_scores=[0.13069451698079596, 0.14547984640285774, 0.10584789234384201, 0.09501033511882204], cca_probs=[0.25282534359206144, 0.25659122084785796, 0.24662088628466827, 0.24396254927541244]"
2026 06 24 14:32:09.710843,SSVEP_UPDATE,"fbcca_quad=1, fbcca_conf=0.2550, fbcca_ratio=1.3666, fbcca_consec=2, fbcca_scores=[0.030716146937778407, 0.06529809968475878, 0.03837159421179946, 0.047779735622216796], fbcca_probs=[0.24630046299913894, 0.25496700323050087, 0.24819323898660922, 0.2505392947837509], cca_quad=1, cca_conf=0.2559, cca_ratio=1.1093, cca_scores=[0.10275240158461448, 0.11398489294136553, 0.06738071510351513, 0.07785361812241848], cca_probs=[0.25303957286074436, 0.2558978604690684, 0.2442455824273227, 0.2468169842428646]"
2026 06 24 14:32:10.728446,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2599, fbcca_ratio=1.8210, fbcca_consec=1, fbcca_scores=[0.043709082367887585, 0.04907264939486983, 0.08936284055064583, 0.01877603181379055], fbcca_probs=[0.24829513606432094, 0.24963046152167012, 0.25989348176635063, 0.2421809206476584], cca_quad=2, cca_conf=0.2569, cca_ratio=1.0853, cca_scores=[0.12238110084886093, 0.13042720780847214, 0.141552466635905, 0.060272572917299136], cca_probs=[0.25206594705260155, 0.2541022779054205, 0.2569450152896128, 0.2368867597523651]"
