timestamp,event,data
2026 05 20 19:17:07.826853,PHASE_PREPARING,
2026 05 20 19:17:12.833065,PHASE_SSVEP,
2026 05 20 19:17:13.019898,SSVEP_UPDATE,"fbcca_quad=1, fbcca_conf=0.2557, fbcca_ratio=1.0232, fbcca_consec=1, fbcca_scores=[0.07776132775847351, 0.07956204081315028, 0.024384173227827138, 0.04608300727088693], fbcca_probs=[0.25519038679484624, 0.25565032544025545, 0.2419262014422778, 0.2472330863226205], cca_quad=1, cca_conf=0.2596, cca_ratio=1.0511, cca_scores=[0.13115618366569667, 0.13785715408902566, 0.06480041747881284, 0.06369649854764162], cca_probs=[0.25791231413265797, 0.25964638039611776, 0.24135379674466304, 0.24108750872656107]"
2026 05 20 19:17:14.048920,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2586, fbcca_ratio=2.2507, fbcca_consec=1, fbcca_scores=[0.07518299581070427, 0.033404897138461384, 0.024175767606303245, 0.03208779641390003], fbcca_probs=[0.25858672235676483, 0.2480060204849451, 0.24572767056227518, 0.24767958659601486], cca_quad=0, cca_conf=0.2648, cca_ratio=2.3060, cca_scores=[0.12905500760308136, 0.055963866025531106, 0.049049796931772284, 0.04944868881398936], cca_probs=[0.2648229708080161, 0.24615721729349962, 0.24446113944158634, 0.24455867245689789]"
2026 05 20 19:17:15.070493,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2609, fbcca_ratio=1.6558, fbcca_consec=1, fbcca_scores=[0.057126987557558434, 0.03605086426899501, 0.09459287841057185, 0.018708054908063584], fbcca_probs=[0.2512795958176578, 0.24603901562212907, 0.2608725927063992, 0.2418087958538139], cca_quad=2, cca_conf=0.2576, cca_ratio=1.2365, cca_scores=[0.0921133147915424, 0.0756910118563348, 0.11389969347284623, 0.05343248391925224], cca_probs=[0.25202915210882193, 0.24792405287495156, 0.25758020374816837, 0.24246659126805825]"
2026 05 20 19:17:16.099034,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2639, fbcca_ratio=1.6982, fbcca_consec=2, fbcca_scores=[0.023626263055318755, 0.025610538661181837, 0.1110536835803358, 0.06539328898728837], fbcca_probs=[0.2417794482121717, 0.24225968157335945, 0.2638691562726144, 0.2520917139418544], cca_quad=2, cca_conf=0.2645, cca_ratio=1.3696, cca_scores=[0.07723748482146228, 0.062348081302468286, 0.1620232558135842, 0.11830357471624839], cca_probs=[0.2429764193748722, 0.23938544549208568, 0.2644759100974919, 0.25316222503555025]"
2026 05 20 19:17:17.153024,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2703, fbcca_ratio=1.2646, fbcca_consec=3, fbcca_scores=[0.054309852326923674, 0.05128098830963644, 0.19281827528673456, 0.15247944756421136], fbcca_probs=[0.23536694669481956, 0.2346551307601368, 0.270332908672116, 0.25964501387292765], cca_quad=2, cca_conf=0.2602, cca_ratio=1.0726, cca_scores=[0.14047256747729298, 0.08498786359235702, 0.18786261526293044, 0.17515032308466313], cca_probs=[0.24814859802009726, 0.23475514819826931, 0.2601914744257278, 0.2569047793559055]"
2026 05 20 19:17:18.183952,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2806, fbcca_ratio=1.6428, fbcca_consec=4, fbcca_scores=[0.16667621902747506, 0.05634829930561831, 0.2738164094909878, 0.12323230689682542], fbcca_probs=[0.2521357813184198, 0.22579778394669678, 0.2806498894895415, 0.24141654524534198], cca_quad=2, cca_conf=0.2633, cca_ratio=1.1580, cca_scores=[0.1861031220371739, 0.09451632442741961, 0.2155092804958074, 0.15499941018362165], cca_probs=[0.25564333084022706, 0.2332699663028061, 0.26327244079683804, 0.2478142620601287]"
2026 05 20 19:17:19.209217,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2948, fbcca_ratio=1.4279, fbcca_consec=5, fbcca_scores=[0.2287214772552367, 0.013341715391225521, 0.32658679917943056, 0.04499319954615215], fbcca_probs=[0.26729310584490734, 0.215501111892021, 0.29477464610740955, 0.22243113615566204], cca_quad=2, cca_conf=0.2785, cca_ratio=1.3964, cca_scores=[0.1901429253477635, 0.06030491732686398, 0.2655064704450027, 0.1009495361048435], cca_probs=[0.2583190061563598, 0.22686548643850427, 0.27853920576651314, 0.23627630163862284]"
2026 05 20 19:17:20.223842,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2790, fbcca_ratio=2.0865, fbcca_consec=6, fbcca_scores=[0.1007311508035113, 0.04260370953481414, 0.21017843708682668, 0.037764886473774795], fbcca_probs=[0.2501146710738672, 0.23599061935162022, 0.2790432487579979, 0.23485146081651467], cca_quad=2, cca_conf=0.2656, cca_ratio=1.3336, cca_scores=[0.14702444074044654, 0.1096553779874856, 0.19607134158328393, 0.08571405770273945], cca_probs=[0.2529006809272682, 0.24362442152968006, 0.26561389904943283, 0.23786099849361894]"
