timestamp,event,data
2026 05 22 15:53:35.303508,PHASE_PREPARING,
2026 05 22 15:53:40.311410,PHASE_SSVEP,
2026 05 22 15:53:40.360193,SSVEP_UPDATE,"fbcca_quad=1, fbcca_conf=0.2592, fbcca_ratio=1.0331, fbcca_consec=1, fbcca_scores=[0.12589721801560524, 0.13006209816383316, 0.05989214521756508, 0.057290098989081883], fbcca_probs=[0.2581315890924295, 0.2592089181393524, 0.2416437217851576, 0.24101577098306062], cca_quad=1, cca_conf=0.2617, cca_ratio=1.1019, cca_scores=[0.1575782672046268, 0.17364054991579012, 0.07836597791673988, 0.09937551439343663], cca_probs=[0.25750004975389074, 0.2616694840258036, 0.23788981969793319, 0.24294064652237235]"
2026 05 22 15:53:41.384433,SSVEP_UPDATE,"fbcca_quad=1, fbcca_conf=0.2667, fbcca_ratio=1.4527, fbcca_consec=2, fbcca_scores=[0.026357980964438473, 0.13231246482733877, 0.016488701624570497, 0.0910788217781346], fbcca_probs=[0.2398765100730177, 0.26668781268392006, 0.23752074575752638, 0.25591493148553573], cca_quad=1, cca_conf=0.2664, cca_ratio=1.6105, cca_scores=[0.07598670567690093, 0.16080106762727997, 0.048510111938219094, 0.09984325975044052], cca_probs=[0.2447647374049243, 0.26643008278669184, 0.23813098989404277, 0.2506741899143411]"
2026 05 22 15:53:42.399022,SSVEP_UPDATE,"fbcca_quad=1, fbcca_conf=0.2727, fbcca_ratio=1.3939, fbcca_consec=3, fbcca_scores=[0.0544587895898229, 0.1959410282878383, 0.037048741225582944, 0.14057294384449148], fbcca_probs=[0.23670591999421825, 0.27268049599121275, 0.23262052513315098, 0.25799305888141805], cca_quad=1, cca_conf=0.2611, cca_ratio=1.3625, cca_scores=[0.1224068256594316, 0.18837068825365166, 0.12958987669171557, 0.1382510083923444], cca_probs=[0.24441706253017614, 0.2610834012786729, 0.24617904338674015, 0.24832049280441085]"
2026 05 22 15:53:43.432505,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2608, fbcca_ratio=1.1824, fbcca_consec=1, fbcca_scores=[0.11575769592990237, 0.09790069888138855, 0.033019734216254454, 0.04415027766084386], fbcca_probs=[0.26083848343087557, 0.2562220320523361, 0.24012591140380643, 0.24281357311298174], cca_quad=0, cca_conf=0.2597, cca_ratio=1.0948, cca_scores=[0.17340769951562088, 0.1583990288980743, 0.1293350481844668, 0.07698480916297419], cca_probs=[0.2597356890159619, 0.2558665098603841, 0.24853703829820786, 0.23586076282544602]"
2026 05 22 15:53:44.440756,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2726, fbcca_ratio=1.9813, fbcca_consec=2, fbcca_scores=[0.17450570129769047, 0.08807550961487959, 0.05220466250889825, 0.030556607522477578], fbcca_probs=[0.2726271431535897, 0.25005349975453284, 0.24124283658826587, 0.23607652050361172], cca_quad=0, cca_conf=0.2740, cca_ratio=1.4037, cca_scores=[0.26863188457772125, 0.19137736323550164, 0.15993658753500725, 0.07861113319595268], cca_probs=[0.2740026383847371, 0.2536316998451946, 0.24578137921896598, 0.2265842825511023]"
2026 05 22 15:53:45.459469,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2652, fbcca_ratio=1.2999, fbcca_consec=3, fbcca_scores=[0.13875723507087304, 0.05430075784011624, 0.1067481627150965, 0.014629395079219565], fbcca_probs=[0.26519737668560583, 0.2437194793701979, 0.2568430746878232, 0.23424006925637308], cca_quad=0, cca_conf=0.2747, cca_ratio=1.4508, cca_scores=[0.2624235848643867, 0.16615910433313977, 0.18088821757409923, 0.05192446116343345], cca_probs=[0.27471745183272744, 0.249504921654695, 0.2532071059143535, 0.222570520598224]"
2026 05 22 15:53:46.476439,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2605, fbcca_ratio=1.2404, fbcca_consec=4, fbcca_scores=[0.13971865875566059, 0.07873611365039632, 0.11263671159875599, 0.06169629868030034], fbcca_probs=[0.2604800985227283, 0.24507000782318397, 0.2535204559586206, 0.2409294376954671], cca_quad=0, cca_conf=0.2706, cca_ratio=1.4984, cca_scores=[0.2655186787233558, 0.17719981862508694, 0.1755255173942053, 0.12210970364749348], cca_probs=[0.27057697149076876, 0.24770480886020313, 0.24729042339368484, 0.23442779625534338]"
2026 05 22 15:53:47.504891,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2642, fbcca_ratio=1.1700, fbcca_consec=5, fbcca_scores=[0.19513325930581654, 0.12090298936534749, 0.16678447163589669, 0.07204433284063881], fbcca_probs=[0.26422228125471203, 0.245319257328208, 0.2568370753124258, 0.23362138610465422], cca_quad=0, cca_conf=0.2738, cca_ratio=1.4208, cca_scores=[0.298979875368365, 0.2104278211326443, 0.20649821907504498, 0.10706267009475137], cca_probs=[0.2738003258424442, 0.25059724497653746, 0.24961442982796428, 0.22598799935305416]"
