time,mV

2026 06 24 16:14:57.078723,555
,332
,118
,480
,502
,267
,168
,547
,421
,175
,307
,572
,337
,123
2026 06 24 16:14:57.139491,440
,512
,267
,152
,532
,433
,203
,267
,572
,353
,128
,395
,538
,288
2026 06 24 16:14:57.206176,130
,510
,454
,220
,228
,564
,375
,149
,350
,560
,312
,124
,485
,489
2026 06 24 16:14:57.267714,237
,197
,555
,408
,174
,307
,573
,339
,126
,446
,520
,269
,149
,534
2026 06 24 16:14:57.328430,435
,199
,272
,573
,353
,129
,399
,547
,294
,138
,513
,477
,222
,224
2026 06 24 16:14:57.394301,563
,367
,152
,363
,565
,315
,125
,482
,495
,255
,192
,554
,415
,176
2026 06 24 16:14:57.456237,318
,571
,341
,128
,449
,525
,278
,165
,540
,439
,206
,272
,573
,353
2026 06 24 16:14:57.517432,125
,391
,538
,292
,134
,515
,450
,218
,217
,561
,391
,156
,373
,557
2026 06 24 16:14:57.582953,303
,124
,493
,487
,252
,200
,556
,413
,185
,331
,575
,336
,121
,449
2026 06 24 16:14:57.644210,510
,272
,163
,536
,433
,197
,272
,570
,348
,127
,404
,536
,282
,131
2026 06 24 16:14:57.709694,515
,463
,227
,239
,568
,382
,152
,372
,563
,311
,127
,488
,490
,242
2026 06 24 16:14:57.771055,181
,548
,408
,166
,313
,569
,330
,122
,447
,513
,268
,153
,534
,430
2026 06 24 16:14:57.832488,193
,268
,572
,361
,131
,413
,541
,287
,138
,518
,475
,218
,227
,563
2026 06 24 16:14:57.898365,375
,143
,369
,558
,300
,113
,487
,479
,237
,186
,552
,402
,156
,316
2026 06 24 16:14:57.959723,570
,321
,111
,449
,506
,259
,148
,537
,425
,182
,268
,571
,343
,122
2026 06 24 16:14:58.024935,422
,535
,273
,129
,517
,452
,209
,233
,564
,368
,133
,362
,558
,293
2026 06 24 16:14:58.087165,114
,486
,483
,227
,178
,549
,395
,161
,316
,568
,316
,106
,440
,505
2026 06 24 16:14:58.148188,247
,151
,537
,416
,172
,273
,573
,347
,115
,411
,532
,269
,131
,519
2026 06 24 16:14:58.213753,442
,210
,237
,566
,382
,140
,364
,559
,298
,117
,491
,491
,233
,191
2026 06 24 16:14:58.274797,555
,405
,161
,328
,572
,324
,113
,451
,514
,265
,164
,535
,430
,188
2026 06 24 16:14:58.340658,284
,573
,358
,124
,424
,534
,282
,132
,516
,463
,214
,238
,566
,373
2026 06 24 16:14:58.402604,137
,376
,553
,300
,118
,484
,469
,237
,185
,553
,396
,151
,310
,572
2026 06 24 16:14:58.463302,338
,106
,457
,518
,266
,163
,539
,424
,175
,280
,572
,347
,117
,421
2026 06 24 16:14:58.529164,532
,276
,127
,516
,440
,200
,219
,556
,374
,146
,362
,549
,315
,128
2026 06 24 16:14:58.589352,496
,482
,239
,196
,554
,389
,149
,320
,561
,314
,107
,445
,498
,251
2026 06 24 16:14:58.656273,168
,538
,432
,191
,295
,573
,350
,124
,416
,520
,267
,129
,516
,436
2026 06 24 16:14:58.717025,206
,249
,568
,366
,140
,365
,539
,292
,118
,495
,480
,242
,213
,558
2026 06 24 16:14:58.778551,405
,156
,313
,566
,330
,108
,449
,498
,265
,173
,541
,405
,167
,320
2026 06 24 16:14:58.844507,578
,355
,133
,427
,532
,280
,141
,520
,442
,197
,232
,567
,368
,129
2026 06 24 16:14:58.905765,366
,536
,279
,99
,482
,466
,228
,212
,556
,386
,161
,346
,567
,321
2026 06 24 16:14:58.971407,114
,447
,490
,253
,147
,531
,406
,170
,268
,563
,322
,119
,407
,507
2026 06 24 16:14:59.033002,269
,132
,533
,454
,212
,248
,568
,368
,140
,365
,544
,292
,116
,489
2026 06 24 16:14:59.093821,473
,227
,197
,556
,393
,152
,327
,565
,310
,103
,438
,491
,266
,175
2026 06 24 16:14:59.159739,537
,407
,176
,262
,562
,329
,99
,398
,520
,269
,122
,497
,416
,200
2026 06 24 16:14:59.221203,250
,565
,362
,143
,378
,550
,296
,114
,486
,472
,226
,193
,552
,385
2026 06 24 16:14:59.286763,148
,313
,556
,314
,110
,447
,486
,257
,167
,537
,414
,181
,277
,568
2026 06 24 16:14:59.348428,340
,125
,417
,532
,288
,145
,518
,449
,219
,237
,566
,375
,139
,368
2026 06 24 16:14:59.409801,549
,301
,123
,502
,479
,247
,197
,556
,408
,164
,326
,560
,333
,129
2026 06 24 16:14:59.475147,468
,510
,274
,171
,537
,432
,195
,292
,572
,349
,118
,420
,523
,284
2026 06 24 16:14:59.536780,149
,517
,450
,215
,248
,567
,375
,143
,375
,547
,310
,136
,498
,485
2026 06 24 16:14:59.602322,250
,207
,555
,402
,157
,317
,569
,330
,119
,442
,493
,257
,180
,542
2026 06 24 16:14:59.663045,421
,184
,300
,578
,368
,138
,422
,529
,284
,144
,519
,448
,213
,239
2026 06 24 16:14:59.724644,563
,370
,140
,369
,546
,289
,125
,484
,474
,233
,193
,548
,398
,132
2026 06 24 16:14:59.790328,322
,570
,333
,117
,452
,501
,262
,173
,539
,407
,191
,300
,571
,342
2026 06 24 16:14:59.851421,122
,412
,519
,274
,138
,515
,439
,199
,227
,563
,361
,132
,369
,535
2026 06 24 16:14:59.917171,299
,133
,490
,465
,241
,203
,553
,394
,164
,332
,559
,317
,118
,460
2026 06 24 16:14:59.978344,507
,261
,173
,540
,418
,180
,298
,571
,342
,125
,420
,526
,272
,138
2026 06 24 16:15:00.040541,522
,437
,200
,245
,566
,366
,137
,373
,534
,286
,125
,482
,466
,235
2026 06 24 16:15:00.105475,200
,549
,375
,160
,354
,569
,333
,123
,465
,507
,261
,170
,537
,418
2026 06 24 16:15:00.166926,178
,290
,569
,341
,122
,406
,516
,279
,148
,518
,432
,197
,246
,565
2026 06 24 16:15:00.232457,344
,128
,373
,537
,286
,120
,495
,464
,226
,212
,556
,380
,146
,333
2026 06 24 16:15:00.294539,551
,308
,107
,424
,485
,264
,192
,546
,415
,170
,297
,566
,330
,110
2026 06 24 16:15:00.355104,410
,515
,272
,137
,516
,435
,193
,236
,560
,344
,102
,353
,543
,317
2026 06 24 16:15:00.420774,133
,497
,465
,231
,214
,557
,387
,149
,342
,563
,312
,104
,449
,487
2026 06 24 16:15:00.482453,244
,162
,539
,403
,164
,288
,564
,325
,104
,416
,510
,265
,136
,516
2026 06 24 16:15:00.548088,434
,188
,245
,561
,353
,112
,376
,538
,283
,119
,491
,452
,219
,206
2026 06 24 16:15:00.609128,556
,386
,147
,334
,561
,307
,111
,448
,480
,239
,164
,544
,429
,172
2026 06 24 16:15:00.670956,296
,572
,352
,126
,427
,519
,273
,140
,522
,437
,193
,246
,567
,358
2026 06 24 16:15:00.736824,125
,372
,534
,277
,115
,489
,462
,226
,209
,553
,384
,148
,317
,562
2026 06 24 16:15:00.798008,308
,115
,460
,489
,256
,169
,540
,409
,163
,287
,569
,337
,118
,428
2026 06 24 16:15:00.863795,522
,273
,140
,516
,448
,199
,245
,568
,362
,130
,382
,551
,297
,127
2026 06 24 16:15:00.925126,495
,466
,230
,215
,559
,394
,154
,344
,565
,331
,116
,470
,510
,263
2026 06 24 16:15:00.986225,190
,546
,381
,172
,303
,576
,352
,114
,423
,521
,274
,135
,525
,449
2026 06 24 16:15:01.053029,214
,264
,570
,366
,149
,404
,538
,289
,121
,496
,479
,232
,203
,555
2026 06 24 16:15:01.113988,384
,146
,271
,548
,331
,124
,463
,497
,252
,169
,542
,415
,173
,293
2026 06 24 16:15:01.175189,570
,342
,112
,426
,522
,273
,146
,517
,445
,200
,246
,569
,346
,124
2026 06 24 16:15:01.240528,377
,551
,304
,133
,502
,472
,228
,210
,556
,396
,161
,344
,564
,297
2026 06 24 16:15:01.301711,107
,476
,497
,247
,183
,547
,419
,182
,289
,572
,342
,112
,425
,522
2026 06 24 16:15:01.367032,266
,132
,524
,446
,191
,235
,567
,356
,129
,374
,543
,284
,116
,488
2026 06 24 16:15:01.429048,464
,221
,205
,553
,385
,139
,331
,556
,301
,107
,456
,488
,243
,166
2026 06 24 16:15:01.489693,538
,414
,164
,295
,569
,334
,113
,428
,527
,272
,145
,520
,438
,195
2026 06 24 16:15:01.556038,258
,568
,359
,125
,383
,541
,283
,126
,499
,476
,232
,208
,556
,387
2026 06 24 16:15:01.616869,146
,342
,561
,314
,116
,473
,510
,256
,182
,548
,419
,171
,302
,570
2026 06 24 16:15:01.682894,332
,115
,430
,528
,271
,154
,527
,456
,204
,270
,571
,372
,135
,392
2026 06 24 16:15:01.744446,547
,293
,134
,506
,473
,229
,228
,564
,399
,152
,338
,566
,324
,129
2026 06 24 16:15:01.805930,469
,500
,245
,173
,547
,442
,182
,317
,577
,351
,124
,429
,516
,281
2026 06 24 16:15:01.871357,164
,533
,449
,200
,265
,571
,359
,138
,400
,550
,293
,131
,500
,468
2026 06 24 16:15:01.932476,227
,229
,561
,397
,150
,353
,562
,307
,117
,476
,488
,253
,195
,551
2026 06 24 16:15:01.998209,405
,179
,317
,575
,340
,128
,443
,531
,277
,160
,533
,434
,188
,256
2026 06 24 16:15:02.059371,567
,365
,131
,392
,541
,286
,130
,506
,463
,226
,229
,561
,391
,150
2026 06 24 16:15:02.121279,362
,560
,312
,125
,475
,494
,246
,193
,550
,415
,167
,309
,568
,327
2026 06 24 16:15:02.186717,116
,440
,517
,272
,170
,536
,428
,189
,269
,570
,366
,138
,395
,547
2026 06 24 16:15:02.247589,290
,135
,507
,461
,213
,233
,563
,391
,154
,361
,560
,302
,119
,488
2026 06 24 16:15:02.315682,497
,255
,194
,552
,411
,170
,314
,572
,326
,123
,445
,515
,261
,165
2026 06 24 16:15:02.375540,539
,443
,183
,265
,572
,367
,123
,407
,543
,290
,141
,510
,456
,216
2026 06 24 16:15:02.436326,236
,564
,390
,134
,360
,560
,313
,119
,482
,490
,241
,196
,550
,413
2026 06 24 16:15:02.501392,165
,316
,569
,324
,108
,443
,518
,266
,164
,538
,437
,196
,286
,574
2026 06 24 16:15:02.563225,342
,124
,406
,544
,282
,127
,507
,463
,211
,230
,564
,373
,136
,360
2026 06 24 16:15:02.629459,557
,305
,120
,482
,491
,241
,201
,551
,412
,161
,324
,572
,335
,117
2026 06 24 16:15:02.690577,442
,520
,261
,153
,530
,430
,195
,293
,574
,365
,141
,420
,539
,282
2026 06 24 16:15:02.751875,142
,507
,452
,208
,241
,568
,383
,145
,365
,553
,300
,125
,482
,484
2026 06 24 16:15:02.817188,230
,189
,548
,395
,155
,319
,567
,322
,119
,450
,515
,257
,170
,534
2026 06 24 16:15:02.878210,432
,183
,293
,575
,363
,126
,417
,539
,274
,134
,507
,452
,214
,247
2026 06 24 16:15:02.944585,565
,377
,143
,378
,559
,297
,120
,495
,499
,242
,194
,555
,414
,169
2026 06 24 16:15:03.005953,335
,568
,320
,101
,454
,504
,254
,174
,538
,432
,183
,292
,574
,354
2026 06 24 16:15:03.066838,121
,417
,533
,278
,133
,512
,450
,210
,251
,567
,370
,129
,369
,552
2026 06 24 16:15:03.132916,287
,119
,498
,492
,243
,209
,553
,399
,157
,336
,570
,334
,126
,460
2026 06 24 16:15:03.194445,517
,261
,169
,540
,423
,184
,292
,575
,353
,125
,414
,529
,274
,142
2026 06 24 16:15:03.260563,512
,434
,201
,266
,572
,394
,141
,375
,560
,301
,129
,488
,480
,238
2026 06 24 16:15:03.320987,207
,555
,400
,149
,317
,562
,323
,112
,457
,519
,262
,182
,543
,434
2026 06 24 16:15:03.381738,183
,284
,572
,350
,125
,413
,531
,273
,143
,517
,455
,204
,240
,564
2026 06 24 16:15:03.447582,377
,140
,373
,555
,297
,123
,485
,482
,230
,202
,552
,401
,161
,326
2026 06 24 16:15:03.510346,562
,313
