time,mV

2026 05 14 14:32:55.895532,337
,345
,359
,341
,336
,349
,355
,336
,341
,353
,345
,330
,340
,351
2026 05 14 14:32:55.957224,336
,338
,353
,362
,343
,342
,359
,358
,343
,352
,365
,354
,344
,358
2026 05 14 14:32:56.018694,362
,347
,344
,356
,359
,348
,354
,366
,354
,342
,357
,368
,357
,351
2026 05 14 14:32:56.084867,365
,364
,345
,345
,362
,357
,346
,356
,368
,356
,347
,360
,369
,348
2026 05 14 14:32:56.146056,343
,360
,358
,350
,355
,367
,352
,343
,357
,362
,345
,337
,352
,354
2026 05 14 14:32:56.210738,339
,343
,357
,348
,337
,351
,361
,348
,341
,357
,359
,341
,342
,361
2026 05 14 14:32:56.273050,359
,347
,358
,367
,350
,342
,359
,365
,348
,349
,365
,363
,345
,350
2026 05 14 14:32:56.334526,363
,351
,341
,351
,365
,353
,349
,360
,361
,348
,352
,361
,353
,338
2026 05 14 14:32:56.399634,356
,365
,348
,342
,363
,365
,348
,350
,367
,359
,342
,351
,364
,351
2026 05 14 14:32:56.460632,340
,355
,366
,352
,348
,362
,359
,345
,354
,363
,352
,348
,353
,367
2026 05 14 14:32:56.527096,348
,346
,363
,360
,343
,343
,360
,352
,343
,357
,367
,351
,342
,357
2026 05 14 14:32:56.588573,358
,344
,350
,359
,358
,344
,351
,363
,353
,347
,372
,394
,389
,367
2026 05 14 14:32:56.649692,347
,338
,319
,332
,342
,326
,318
,332
,345
,335
,331
,351
,356
,343
2026 05 14 14:32:56.715513,346
,361
,355
,345
,353
,364
,348
,338
,352
,361
,345
,351
,363
,356
2026 05 14 14:32:56.776596,340
,350
,363
,347
,332
,349
,357
,341
,340
,352
,357
,340
,348
,355
2026 05 14 14:32:56.842386,347
,336
,342
,355
,343
,328
,348
,351
,337
,347
,361
,353
,345
,359
2026 05 14 14:32:56.903137,371
,356
,342
,368
,366
,342
,334
,349
,352
,343
,354
,368
,351
,343
2026 05 14 14:32:56.965247,352
,358
,342
,342
,356
,359
,353
,361
,377
,361
,346
,354
,365
,348
2026 05 14 14:32:57.030777,340
,352
,361
,347
,348
,360
,351
,335
,343
,356
,345
,343
,357
,367
2026 05 14 14:32:57.092311,345
,349
,367
,362
,348
,355
,366
,353
,343
,349
,356
,345
,344
,359
2026 05 14 14:32:57.157591,356
,337
,344
,359
,355
,344
,359
,371
,348
,344
,358
,362
,344
,344
2026 05 14 14:32:57.219085,362
,353
,349
,357
,365
,349
,342
,357
,365
,349
,351
,364
,362
,348
2026 05 14 14:32:57.280300,352
,364
,350
,345
,359
,366
,349
,343
,360
,357
,344
,347
,361
,349
2026 05 14 14:32:57.346179,339
,353
,365
,352
,348
,365
,362
,347
,350
,365
,353
,336
,354
,365
2026 05 14 14:32:57.407331,349
,342
,354
,362
,345
,346
,359
,358
,344
,347
,355
,348
,343
,352
2026 05 14 14:32:57.473040,368
,351
,352
,367
,366
,351
,354
,364
,349
,334
,350
,355
,342
,339
2026 05 14 14:32:57.534598,357
,361
,341
,345
,367
,357
,345
,356
,357
,345
,345
,361
,367
,355
2026 05 14 14:32:57.595480,354
,363
,355
,343
,350
,364
,354
,344
,352
,362
,344
,340
,358
,362
2026 05 14 14:32:57.661819,351
,358
,374
,362
,357
,368
,377
,358
,346
,365
,368
,355
,360
,365
2026 05 14 14:32:57.722934,354
,347
,355
,365
,349
,339
,356
,363
,347
,347
,362
,355
,353
,355
2026 05 14 14:32:57.788591,362
,356
,352
,361
,364
,356
,355
,358
,364
,360
,359
,370
,366
,353
