timestamp,event,data
2026 05 20 17:40:31.196960,PHASE_PREPARING,
2026 05 20 17:40:36.197204,PHASE_SSVEP,
2026 05 20 17:40:36.248231,SSVEP_UPDATE,"fbcca_quad=3, fbcca_conf=0.2555, fbcca_ratio=1.1120, fbcca_consec=1, fbcca_scores=[0.1006167949471099, 0.08582639187487903, 0.06105803468649739, 0.11188144720332417], fbcca_probs=[0.2526617762607487, 0.2489523066464514, 0.24286190299335886, 0.2555240140994411], cca_quad=0, cca_conf=0.2542, cca_ratio=1.0384, cca_scores=[0.12437328619436462, 0.10437779149073234, 0.08118272176982218, 0.11977031898236062], cca_probs=[0.2542368854565965, 0.24920378056455567, 0.24349000340023477, 0.25306933057861314]"
2026 05 20 17:40:37.279436,SSVEP_UPDATE,"fbcca_quad=3, fbcca_conf=0.2594, fbcca_ratio=1.3687, fbcca_consec=2, fbcca_scores=[0.07310225598688166, 0.029537371964470503, 0.04873370100039147, 0.1000566796736121], fbcca_probs=[0.2524858892537694, 0.2417225253815821, 0.2464075341313942, 0.25938405123325425], cca_quad=3, cca_conf=0.2568, cca_ratio=1.0998, cca_scores=[0.12153941902095754, 0.07072244419025049, 0.0995808856843183, 0.13366506004701195], cca_probs=[0.25374702740023586, 0.24117452481847415, 0.24823584502635648, 0.2568426027549336]"
2026 05 20 17:40:38.287651,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2605, fbcca_ratio=1.4298, fbcca_consec=1, fbcca_scores=[0.03193953266913364, 0.017873075193715202, 0.0942789832497181, 0.06593651297370291], fbcca_probs=[0.24480181317211647, 0.24138242460051448, 0.2605483394119989, 0.2532674228153702], cca_quad=3, cca_conf=0.2568, cca_ratio=1.0683, cca_scores=[0.06603806443807045, 0.057476378530486164, 0.10525709876338554, 0.11244270188777496], cca_probs=[0.24515985211563848, 0.24306983028685739, 0.25496581815615876, 0.25680449944134537]"
2026 05 20 17:40:39.317606,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2559, fbcca_ratio=1.1440, fbcca_consec=2, fbcca_scores=[0.07294092002448027, 0.014403518444999054, 0.0834473574900215, 0.06855712464294172], fbcca_probs=[0.2532074683837342, 0.2388108424164853, 0.2558818010701585, 0.25209988812962186], cca_quad=0, cca_conf=0.2584, cca_ratio=1.1178, cca_scores=[0.12564948699393197, 0.06235259727793535, 0.06825608807942261, 0.11240378171528678], cca_probs=[0.2584160335839613, 0.24256602218148896, 0.24400224365114007, 0.2550157005834097]"
2026 05 20 17:40:40.343110,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2621, fbcca_ratio=1.2900, fbcca_consec=1, fbcca_scores=[0.12767997447348794, 0.02879584568694636, 0.06267947997570451, 0.09897904965082527], fbcca_probs=[0.26214919306519857, 0.23746723405555528, 0.2456513578979568, 0.25473221498128934], cca_quad=0, cca_conf=0.2680, cca_ratio=1.4473, cca_scores=[0.18161682366521897, 0.06545123567614118, 0.07070630970192619, 0.1254905601750177], cca_probs=[0.26804144215343084, 0.23864474307951608, 0.23990213983310624, 0.25341167493394684]"
2026 05 20 17:40:41.357627,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2647, fbcca_ratio=1.4474, fbcca_consec=1, fbcca_scores=[0.09286830917101063, 0.034153106196023464, 0.13441885229829664, 0.04483626021824629], fbcca_probs=[0.25390348835770005, 0.23942471492506062, 0.2646755591569451, 0.24199623756029429], cca_quad=0, cca_conf=0.2638, cca_ratio=1.6264, cca_scores=[0.1723275037511421, 0.10595522841790815, 0.100736762957866, 0.09273556229609917], cca_probs=[0.26383920104184694, 0.24689608887090095, 0.24561102610301808, 0.24365368398423398]"
2026 05 20 17:40:42.373136,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2568, fbcca_ratio=1.1054, fbcca_consec=1, fbcca_scores=[0.09843319966652862, 0.05120277535591596, 0.04676205848388346, 0.0890494236485308], fbcca_probs=[0.25679420947906617, 0.24494767063672399, 0.2438623389917942, 0.25439578089241566], cca_quad=0, cca_conf=0.2599, cca_ratio=1.1704, cca_scores=[0.15502843608851105, 0.09815694170619793, 0.07669464985366693, 0.13246050167496176], cca_probs=[0.259939027554502, 0.24556841871868174, 0.24035411327293016, 0.25413844045388606]"
2026 05 20 17:40:43.404965,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2622, fbcca_ratio=1.3380, fbcca_consec=2, fbcca_scores=[0.19417339590932223, 0.14114376384744629, 0.10428233242452288, 0.14512166040389454], fbcca_probs=[0.26215655802820903, 0.24861667264133094, 0.2396191556593911, 0.24960761367106887], cca_quad=0, cca_conf=0.2575, cca_ratio=1.0399, cca_scores=[0.21801166861280485, 0.20964478885592108, 0.1536553913261817, 0.17054067205110646], cca_probs=[0.2575343591630446, 0.2553885893634232, 0.2414824664000541, 0.2455945850734781]"
2026 05 20 17:40:44.421362,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2754, fbcca_ratio=1.6725, fbcca_consec=3, fbcca_scores=[0.2769461592128118, 0.13695872729849817, 0.13390494405904932, 0.16558441887195932], fbcca_probs=[0.27542878492385003, 0.23944929183974162, 0.23871918097318004, 0.2464027422632283], cca_quad=0, cca_conf=0.2628, cca_ratio=1.2867, cca_scores=[0.22586979914334163, 0.1755450203286788, 0.14052550035991845, 0.16030143372805888], cca_probs=[0.2627670874960427, 0.24987061955318893, 0.24127171394190802, 0.24609057900886033]"
2026 05 20 17:40:45.451906,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2652, fbcca_ratio=1.2704, fbcca_consec=4, fbcca_scores=[0.24239605116708338, 0.19080944859992474, 0.18067490368699543, 0.11526974948810456], fbcca_probs=[0.265217598925141, 0.25188282884911967, 0.24934300273680202, 0.23355656948893727], cca_quad=0, cca_conf=0.2581, cca_ratio=1.0348, cca_scores=[0.2021116235483896, 0.19531036329704393, 0.15484588702157523, 0.1274874419521129], cca_probs=[0.2580546650132966, 0.2563055230049954, 0.24614128635653484, 0.23949852562517304]"
2026 05 20 17:40:46.461292,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2669, fbcca_ratio=1.0869, fbcca_consec=1, fbcca_scores=[0.2147913380951644, 0.26410322812707454, 0.287064734835922, 0.11216315913335818], fbcca_probs=[0.24826465413558862, 0.2608139247218641, 0.26687188924081834, 0.22404953190172894], cca_quad=1, cca_conf=0.2650, cca_ratio=1.2677, cca_scores=[0.20242997084205158, 0.25662680866657267, 0.19816644225981042, 0.13168899116561766], cca_probs=[0.25105813975103397, 0.265040165548341, 0.24999002478373408, 0.23391166991689105]"
2026 05 20 17:40:47.489969,SSVEP_UPDATE,"fbcca_quad=1, fbcca_conf=0.2620, fbcca_ratio=1.0854, fbcca_consec=1, fbcca_scores=[0.103796216050326, 0.17961620686371005, 0.16548284215825787, 0.0787011069071164], fbcca_probs=[0.24285906300416227, 0.2619886751631737, 0.25831193721037654, 0.23684032462228746], cca_quad=1, cca_conf=0.2597, cca_ratio=1.0231, cca_scores=[0.14390708119469262, 0.20469779614851247, 0.20007270269924443, 0.11438252800506664], cca_probs=[0.24441772008863996, 0.25973696453904066, 0.2585384306080695, 0.23730688476424988]"
2026 05 20 17:40:48.507300,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2797, fbcca_ratio=2.0888, fbcca_consec=1, fbcca_scores=[0.07790358087263555, 0.10847675171858545, 0.22658601473169118, 0.034307240722485116], fbcca_probs=[0.24103993654864347, 0.24852310086117144, 0.27967971276150194, 0.23075724982868315], cca_quad=2, cca_conf=0.2783, cca_ratio=1.6547, cca_scores=[0.1602133476700486, 0.16291552808577353, 0.26957607393349486, 0.043444133489735776], cca_probs=[0.24949705899549143, 0.25017215676929705, 0.2783306662474447, 0.2220001179877669]"
2026 05 20 17:40:49.534113,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2946, fbcca_ratio=2.6609, fbcca_consec=2, fbcca_scores=[0.06847986568526263, 0.1144105877888584, 0.3044316208346608, 0.053620108549836884], fbcca_probs=[0.2326465883149373, 0.2435814140284979, 0.29455692227482916, 0.22921507538173555], cca_quad=2, cca_conf=0.2772, cca_ratio=1.6329, cca_scores=[0.11561177587468846, 0.15664437383145782, 0.2557788483602618, 0.07340678168432983], cca_probs=[0.24090433751783663, 0.250994873064663, 0.2771522481249123, 0.2309485412925882]"
2026 05 20 17:40:50.545752,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.3110, fbcca_ratio=5.8521, fbcca_consec=3, fbcca_scores=[0.060262432346647236, 0.05437789341390086, 0.3526603421806226, 0.033607324464345834], fbcca_probs=[0.23215506914921955, 0.23079295524311372, 0.31100328030395324, 0.22604869530371346], cca_quad=2, cca_conf=0.2805, cca_ratio=2.5426, cca_scores=[0.08857716470562071, 0.0892705002404219, 0.22697828640176568, 0.032717128619869085], cca_probs=[0.24421210098110818, 0.24438148062042298, 0.28046199783972164, 0.23094442055874723]"
2026 05 20 17:40:51.571435,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2997, fbcca_ratio=5.5917, fbcca_consec=4, fbcca_scores=[0.0326826553120017, 0.052088956254616126, 0.2912671721589812, 0.03971579880933742], fbcca_probs=[0.2313877820716096, 0.23592201706916727, 0.29966929906194884, 0.23302090179727425], cca_quad=2, cca_conf=0.2742, cca_ratio=2.1499, cca_scores=[0.07449418771928068, 0.09219082233516977, 0.19819792218910942, 0.05161112523503471], cca_probs=[0.2423119588614583, 0.24663823239684154, 0.274219729274824, 0.23683007946687612]"
