time,mV

2026 06 24 15:28:30.742002,263
,258
,248
,257
,222
,292
,263
,289
,269
,284
,230
,282
,261
,248
2026 06 24 15:28:30.803348,258
,258
,277
,242
,258
,258
,261
,215
,299
,273
,252
,296
,294
,287
2026 06 24 15:28:30.869045,266
,280
,269
,291
,250
,278
,261
,277
,246
,267
,257
,252
,273
,266
2026 06 24 15:28:30.929757,296
,259
,296
,273
,300
,266
,286
,289
,283
,278
,283
,311
,276
,297
2026 06 24 15:28:30.991700,269
,293
,257
,278
,274
,298
,277
,263
,303
,306
,313
,275
,308
,283
2026 06 24 15:28:31.057631,333
,301
,315
,289
,301
,298
,277
,303
,287
,310
,263
,307
,281
,310
2026 06 24 15:28:31.118852,280
,299
,296
,304
,300
,297
,309
,279
,312
,290
,315
,271
,305
,285
2026 06 24 15:28:31.184422,297
,290
,291
,297
,274
,296
,283
,315
,271
,302
,282
,303
,285
,299
2026 06 24 15:28:31.244902,303
,298
,303
,284
,310
,271
,304
,281
,308
,271
,300
,290
,291
,300
2026 06 24 15:28:31.307650,290
,314
,274
,301
,284
,311
,271
,312
,295
,308
,279
,288
,296
,274
2026 06 24 15:28:31.372806,301
,288
,312
,276
,297
,284
,308
,291
,309
,301
,290
,318
,306
,331
2026 06 24 15:28:31.433715,274
,311
,304
,324
,291
,312
,306
,288
,315
,302
,341
,301
,315
,316
2026 06 24 15:28:31.499697,341
,300
,321
,299
,304
,293
,304
,310
,279
,309
,318
,331
,286
,321
2026 06 24 15:28:31.560872,299
,270
,296
,317
,281
,296
,238
,203
,321
,307
,357
,339
,332
,293
2026 06 24 15:28:31.622801,341
,308
,315
,321
,284
,314
,284
,272
,236
,325
,312
,298
,293
,293
2026 06 24 15:28:31.688107,326
,293
,291
,276
,325
,274
,247
,250
,332
,333
,372
,310
,338
,312
2026 06 24 15:28:31.749548,324
,361
,326
,312
,295
,334
,303
,312
,296
,310
,307
,289
,325
,321
2026 06 24 15:28:31.815119,317
,302
,313
,312
,345
,309
,318
,298
,296
,301
,293
,312
,291
,335
2026 06 24 15:28:31.876649,303
,316
,275
,309
,311
,317
,285
,326
,322
,316
,314
,295
,330
,316
2026 06 24 15:28:31.938015,328
,269
,328
,281
,336
,341
,304
,311
,299
,331
,319
,333
,302
,340
2026 06 24 15:28:32.003415,292
,317
,324
,341
,299
,290
,311
,318
,354
,299
,342
,300
,330
,304
2026 06 24 15:28:32.065081,344
,321
,354
,352
,329
,310
,321
,389
,317
,335
,311
,352
,341
,329
2026 06 24 15:28:32.130557,308
,344
,353
,326
,367
,342
,370
,320
,361
,329
,345
,324
,354
,345
2026 06 24 15:28:32.192174,325
,358
,338
,330
,353
,340
,332
,359
,334
,348
,327
,352
,344
,338
2026 06 24 15:28:32.253374,352
,341
,366
,315
,365
,349
,367
,321
,348
,338
,360
,362
,335
,353
2026 06 24 15:28:32.318916,309
,360
,346
,373
,329
,359
,356
,344
,343
,349
,364
,349
,370
,331
2026 06 24 15:28:32.379436,364
,348
,378
,329
,346
,334
,367
,355
,338
,372
,344
,365
,360
,371
2026 06 24 15:28:32.445856,328
,378
,357
,355
,350
,336
,343
,375
,355
,348
,382
,367
,353
,337
2026 06 24 15:28:32.507662,371
,354
,363
,365
,369
,363
,349
,374
,368
,371
,350
,361
,352
,375
2026 06 24 15:28:32.568739,356
,360
,377
,371
,368
,372
,394
,336
,372
,373
,394
,362
,342
,383
2026 06 24 15:28:32.634358,380
,386
,364
,381
,338
,366
,368
,407
,381
,380
,374
,372
,390
,372
2026 06 24 15:28:32.694988,395
,379
,384
,369
,383
,332
,393
,393
,376
,380
,401
,395
,388
,409
2026 06 24 15:28:32.761238,366
,403
,368
,400
,371
,392
,364
,391
,377
,373
,384
,374
,406
,353
2026 06 24 15:28:32.822810,401
,380
,399
,348
,403
,388
,391
,370
,382
,411
,384
,385
,381
,414
2026 06 24 15:28:32.883553,355
,399
,375
,387
,383
,390
,401
,360
,402
,392
,400
,365
,410
,379
2026 06 24 15:28:32.949677,402
,381
,415
,392
,389
,410
,374
,411
,387
,414
,396
,408
,360
,413
2026 06 24 15:28:33.011275,399
,406
,389
,408
,427
,374
,424
,400
,402
,393
,418
,393
,413
,397
2026 06 24 15:28:33.076586,386
,411
,366
,381
,374
,428
,394
,416
,390
,412
,378
,392
,411
,405
2026 06 24 15:28:33.137876,417
,395
,423
,388
,423
,380
,434
,386
,411
,399
,408
,393
,406
,415
2026 06 24 15:28:33.199078,391
,415
,372
,433
,402
,436
,410
,418
,403
,415
,407
,400
,392
,384
2026 06 24 15:28:33.265005,416
,393
,430
,393
,425
,386
,416
,405
,406
,402
,398
,426
,388
,426
2026 06 24 15:28:33.326194,389
,415
,391
,417
,418
,415
,412
,414
,417
,396
,422
,388
,419
,389
2026 06 24 15:28:33.392543,416
,379
,423
,412
,413
,409
,397
,403
,412
,419
,392
,431
,403
,436
2026 06 24 15:28:33.453323,406
,411
,410
,403
,421
,406
,437
,400
,424
,398
,411
,347
,428
,444
2026 06 24 15:28:33.514977,432
,420
,414
,428
,384
,419
,409
,416
,391
,421
,399
,411
,394
,398
2026 06 24 15:28:33.580933,428
,404
,421
,403
,426
,394
,427
,390
,423
,391
,427
,431
,404
,407
2026 06 24 15:28:33.642602,404
,436
,408
,424
,390
,403
,388
,431
,419
,425
,395
,391
,440
,424
2026 06 24 15:28:33.706641,437
,394
,417
,395
,435
,405
,417
,413
,424
,422
,389
,416
,405
,432
2026 06 24 15:28:33.769036,387
,410
,406
,420
,388
,417
,418
,397
,424
,399
,422
,384
,425
,390
2026 06 24 15:28:33.829951,420
,392
,415
,403
,420
,422
,415
,431
,406
,431
,401
,436
,406
,428
2026 06 24 15:28:33.895850,401
,419
,404
,406
,418
,396
,416
,396
,421
,390
,424
,399
,421
,395
2026 06 24 15:28:33.957412,404
,408
,414
,411
,414
,441
,411
,446
,409
,425
,396
,432
,414
,418
2026 06 24 15:28:34.022115,416
,399
,420
,417
,431
,406
,438
,397
,427
,414
,428
,419
,415
,420
2026 06 24 15:28:34.084340,397
,423
,410
,430
,405
,426
,399
,438
,419
,427
,423
,412
,420
,409
2026 06 24 15:28:34.145758,437
,402
,424
,400
,434
,402
,417
,410
,418
,423
,417
,416
,367
,424
2026 06 24 15:28:34.211771,411
,441
,400
,423
,396
,427
,411
,406
,422
,416
,443
,413
,438
,405
2026 06 24 15:28:34.272716,436
,402
,415
,400
,410
,410
,409
,419
,409
,433
,397
,424
,396
,423
2026 06 24 15:28:34.333771,388
,419
,405
,407
,408
,410
,434
,400
,423
,398
,421
,389
,417
,395
2026 06 24 15:28:34.399840,400
,395
,416
,428
,401
,429
,411
,440
,392
,424
,393
,420
,405
,412
2026 06 24 15:28:34.460668,414
,407
,416
,401
,428
,398
,432
,409
,432
,405
,427
,416
,418
,410
2026 06 24 15:28:34.526651,409
,428
,397
,425
,397
,429
,406
,428
,383
,400
,415
,414
,411
,410
2026 06 24 15:28:34.587550,447
,413
,431
,389
,419
,402
,426
,413
,421
,423
,412
,426
,410
,428
2026 06 24 15:28:34.649304,396
,426
,396
,419
,394
,424
,394
,407
,405
,403
,419
,391
,429
,403
2026 06 24 15:28:34.715459,426
,395
,422
,397
,400
,390
,401
,408
,395
,420
,393
,423
,389
,417
2026 06 24 15:28:34.775749,393
,412
,396
,416
,417
,407
,415
,407
,420
,385
,416
,396
,426
,394
2026 06 24 15:28:34.842554,409
,395
,400
,400
,397
,414
,390
,412
,391
,416
,383
,412
,393
,409
2026 06 24 15:28:34.903952,396
,401
,405
,402
,423
,401
,430
,387
,425
,406
,417
,394
,411
,408
2026 06 24 15:28:34.964917,399
,405
,399
,426
,388
,421
,394
,423
,406
,429
,411
,413
,401
,400
2026 06 24 15:28:35.030239,412
,376
,414
,393
,418
,390
,415
,393
,405
,406
,406
,407
,394
,419
2026 06 24 15:28:35.090998,398
,425
,392
,417
,386
,408
,392
,409
,406
,400
,406
,405
,427
,390
2026 06 24 15:28:35.157253,416
,383
,405
,384
,414
,401
,401
,398
,394
,410
,384
,419
,386
,414
2026 06 24 15:28:35.218671,386
,410
,390
,404
,390
,399
,418
,397
,416
,394
,423
,386
,410
,382
2026 06 24 15:28:35.279618,406
,386
,398
,399
,388
,398
,383
,404
,376
,403
,376
,405
,377
,398
2026 06 24 15:28:35.345957,389
,400
,395
,391
,406
,382
,407
,376
,413
,381
,403
,385
,397
,381
2026 06 24 15:28:35.407149,374
,375
,391
,423
,404
,430
,390
,408
,374
,395
,390
,407
,400
,391
2026 06 24 15:28:35.472952,410
,392
,414
,380
,410
,382
,410
,380
,400
,393
,394
,388
,392
,411
2026 06 24 15:28:35.534264,393
,415
,394
,416
,386
,411
,389
,399
,382
,380
,385
,381
,403
,381
2026 06 24 15:28:35.595121,394
,370
,414
,385
,407
,379
,399
,404
,396
,404
,387
,403
,373
,398
2026 06 24 15:28:35.661755,380
,400
,375
,394
,381
,378
,380
,388
,404
,375
,404
,384
,405
,370
2026 06 24 15:28:35.722381,388
,357
,387
,384
,386
,398
,382
,400
,374
,399
,363
,390
,370
,398
2026 06 24 15:28:35.792575,379
,390
,383
,373
,396
,381
,399
,370
,397
,372
,404
,378
,395
,390
2026 06 24 15:28:35.849509,395
,395
,396
,406
,375
,400
,377
,408
,373
,395
,378
,396
,379
,379
2026 06 24 15:28:35.910904,393
,373
,395
,378
,407
,372
,396
,376
,390
,377
,387
,387
,377
,400
2026 06 24 15:28:35.976707,390
,415
,380
,413
,380
,408
,377
,395
,380
,386
,389
,402
,424
,386
2026 06 24 15:28:36.037789,408
,393
,411
,373
,394
,383
,398
,383
,377
,392
,374
,394
,377
,401
2026 06 24 15:28:36.103413,368
,391
,366
,395
,374
,394
,396
,377
,396
,385
,404
,369
,391
,369
2026 06 24 15:28:36.164979,396
,372
,394
,384
,378
,374
,370
,397
,371
,401
,374
,397
,355
,388
2026 06 24 15:28:36.226266,392
,397
,378
,384
,394
,371
,397
,378
,408
,366
,398
,376
,397
,384
2026 06 24 15:28:36.291880,391
,389
,374
,380
,363
,398
,363
,390
,366
,394
,371
,384
,383
,379
2026 06 24 15:28:36.353875,382
,371
,390
,371
,403
,374
,396
,361
,383
,363
,377
,377
,376
,385
2026 06 24 15:28:36.419507,362
,391
,363
,384
,359
,399
,369
,388
,370
,371
,380
,376
,389
,374
2026 06 24 15:28:36.480425,398
,355
,378
,370
,388
,362
,384
,372
,373
,375
,369
,386
,357
,387
2026 06 24 15:28:36.540984,372
,402
,363
,395
,375
,378
,379
,384
,396
,371
,392
,371
,397
,360
2026 06 24 15:28:36.607251,383
,367
,386
,367
,370
,380
,386
,400
,384
,410
,370
,395
,371
,394
2026 06 24 15:28:36.668447,379
,393
,384
,389
,392
,376
,394
,369
,397
,366
,379
,352
,385
,366
2026 06 24 15:28:36.735107,378
,369
,352
,391
,391
,393
,383
,411
,365
,397
,373
,381
,376
,387
2026 06 24 15:28:36.795806,384
,371
,385
,365
,393
,364
,389
,362
,383
,352
,376
,377
,372
,383
2026 06 24 15:28:36.857513,380
,398
,364
,398
,369
,390
,358
,395
,378
,382
,370
,376
,388
,360
2026 06 24 15:28:36.921852,375
,366
,391
,348
,379
,363
,384
,369
,375
,385
,370
,379
,371
,389
2026 06 24 15:28:36.984335,347
,392
,358
,373
,347
,367
,366
,375
,378
,370
,386
,363
,390
,361
2026 06 24 15:28:37.049523,381
,351
,372
,365
,379
,367
,372
,387
,359
,382
,362
,384
,342
,367
2026 06 24 15:28:37.111104,365
,383
,356
,374
,374
,358
,371
,358
,383
,356
,393
,364
,388
,359
2026 06 24 15:28:37.172295,377
,368
,368
,374
,366
,382
,351
,378
,357
,387
,358
,383
,365
,373
2026 06 24 15:28:37.237556,367
,370
,381
,356
,385
,359
,385
,339
,383
,363
,377
,365
,376
,379
2026 06 24 15:28:37.299654,358
,377
,368
,390
,343
,369
,356
,390
,355
,380
,366
,369
,370
,365
2026 06 24 15:28:37.364912,388
,354
,375
,353
,383
,333
,376
,373
,381
,371
,375
,376
,358
,372
2026 06 24 15:28:37.426509,344
,391
,350
,387
,367
,389
,361
,373
,378
,362
,372
,356
,381
,337
2026 06 24 15:28:37.487677,373
,361
,391
,354
,375
,366
,372
,369
,359
,379
,350
,380
,357
,385
2026 06 24 15:28:37.553390,351
,375
,358
,369
,351
,362
,373
,343
,372
,346
,382
,342
,395
,363
2026 06 24 15:28:37.614978,375
,356
,362
,369
,366
,373
,354
,373
,343
,374
,353
,374
,346
,365
2026 06 24 15:28:37.680331,352
,350
,358
,353
,379
,352
,382
,359
,390
,351
,379
,371
,378
,360
2026 06 24 15:28:37.741843,368
,375
,346
,367
,354
,376
,345
,384
,354
,366
,345
,361
,368
,363
2026 06 24 15:28:37.802903,383
,362
,393
,353
,386
,361
,384
,353
,381
,381
,364
,370
,369
,390
2026 06 24 15:28:37.870045,353
,376
,349
,386
,344
,374
,359
,360
,349
,354
,379
,356
,375
,358
2026 06 24 15:28:37.929905,396
,358
,390
,363
,380
,355
,367
,371
,358
,368
,363
,389
,345
,371
2026 06 24 15:28:37.991800,349
,372
,339
,359
,354
,354
,356
,343
,381
,351
,383
,364
,392
,349
2026 06 24 15:28:38.057462,376
,359
,365
,347
,352
,369
,339
,365
,347
,379
,333
,371
,359
,366
2026 06 24 15:28:38.118009,339
,360
,371
,344
,354
,348
,388
,346
,381
,354
,375
,356
,374
,363
2026 06 24 15:28:38.184660,360
,365
,356
,379
,349
,370
,338
,378
,339
,360
,349
,368
,354
,360
2026 06 24 15:28:38.245765,375
,363
,384
,356
,387
,349
,378
,364
,374
,351
,360
,364
,352
,367
2026 06 24 15:28:38.306443,357
,382
,327
,377
,356
,382
,349
,377
,379
,367
,368
,368
,392
,356
2026 06 24 15:28:38.372627,383
,365
,391
,351
,374
,353
,378
,368
,359
,369
,349
,376
,357
,382
2026 06 24 15:28:38.433578,346
,373
,353
,373
,363
,376
,379
,371
,375
,360
,391
,356
,377
,356
2026 06 24 15:28:38.499501,382
,348
,372
,362
,371
,375
,366
,381
,346
,384
,358
,383
,345
,372
2026 06 24 15:28:38.561134,365
,375
,364
,365
,378
,352
,367
,345
,375
,344
,376
,351
,372
,355
2026 06 24 15:28:38.621851,369
,370
,363
,370
,354
,377
,348
,375
,354
,379
,342
,360
,364
,366
2026 06 24 15:28:38.687597,369
,362
,384
,350
,375
,352
,381
,343
,361
,353
,372
,370
,365
,382
2026 06 24 15:28:38.749547,352
,360
,355
,385
,345
,372
,346
,366
,350
,370
,374
,365
,373
,358
2026 06 24 15:28:38.814503,383
,344
,370
,344
,368
,346
,364
,358
,357
,353
,345
,366
,329
,371
2026 06 24 15:28:38.876465,345
,375
,342
,377
,364
,369
,356
,364
,379
,349
,377
,346
,375
,346
2026 06 24 15:28:38.937437,377
,356
,375
,354
,361
,366
,359
,372
,353
,375
,340
,379
,357
,386
2026 06 24 15:28:39.003374,348
,377
,365
,367
,365
,363
,375
,339
,375
,355
,380
,339
,358
,360
2026 06 24 15:28:39.064311,367
,363
,362
,374
,347
,365
,357
,386
,338
,374
,362
,381
,359
,369
2026 06 24 15:28:39.129854,372
,358
,371
,353
,376
,346
,384
,354
,379
,350
,367
,356
,350
,353
2026 06 24 15:28:39.191003,340
,377
,347
,373
,361
,389
,350
,379
,363
,365
,358
,360
,369
,349
2026 06 24 15:28:39.253175,374
,349
,381
,340
,362
,340
,369
,344
,355
,359
,343
,355
,351
,382
2026 06 24 15:28:39.318720,346
,375
,353
,374
,348
,373
,359
,357
,360
,357
,369
,344
,365
,343
2026 06 24 15:28:39.379621,375
,342
,360
,350
,361
,350
,349
,369
,346
,367
,351
,380
,343
,370
2026 06 24 15:28:39.445792,345
,365
,347
,363
,363
,353
,371
,359
,370
,342
,369
,348
,368
,345
2026 06 24 15:28:39.507199,360
,354
,346
,352
,342
,376
,347
,378
,351
,388
,350
,373
,351
,366
2026 06 24 15:28:39.568145,358
,354
,365
,348
,371
,352
,388
,348
,372
,353
,371
,346
,357
,358
2026 06 24 15:28:39.633587,338
,361
,357
,388
,346
,373
,355
,380
,338
,358
,354
,346
,354
,351
2026 06 24 15:28:39.694728,382
,347
,373
,344
,370
,333
,372
,364
,371
,354
,357
,371
,348
,374
2026 06 24 15:28:39.761172,350
,384
,346
,368
,352
,366
,342
,352
,360
,344
,364
,354
,377
,352
2026 06 24 15:28:39.824923,386
,358
,378
,348
,364
,355
,351
,354
,350
,372
,338
,366
,344
,370
2026 06 24 15:28:39.883382,332
,362
,351
,349
,346
,355
,375
,341
,365
,351
,376
,333
,365
,348
2026 06 24 15:28:39.949512,363
,346
,360
,368
,354
,367
,355
,380
,339
,367
,349
,369
,343
,361
2026 06 24 15:28:40.010299,357
,352
,361
,356
,375
,337
,355
,347
,371
,332
,371
,352
,355
,354
2026 06 24 15:28:40.076399,363
,377
,346
,374
,351
,385
,343
,365
,347
,360
,346
,356
,368
,349
2026 06 24 15:28:40.137925,359
,342
,374
,337
,366
,348
,364
,339
,360
,356
,351
,359
,347
,385
2026 06 24 15:28:40.199096,352
,382
,355
,379
,344
,375
,354
,358
,356
,350
,380
,345
,369
,349
2026 06 24 15:28:40.264930,379
,335
,369
,347
,360
,349
,354
,366
,345
,367
,351
,391
,347
,373
2026 06 24 15:28:40.326405,355
,375
,341
,362
,358
,349
,352
,351
,376
,341
,373
,343
,368
,339
2026 06 24 15:28:40.391446,363
,351
,361
,355
,351
,372
,349
,379
,352
,371
,329
,362
,346
,362
2026 06 24 15:28:40.453344,356
,361
,364
,348
,360
,348
,382
,333
,364
,342
,363
,337
,347
,359
