time,mV

2026 06 24 14:21:10.594188,416
,292
,331
,436
,374
,276
,364
,454
,331
,286
,384
,429
,299
,322
2026 06 24 14:21:10.653591,426
,390
,280
,347
,448
,340
,279
,376
,439
,302
,308
,419
,411
,286
2026 06 24 14:21:10.718460,339
,444
,352
,279
,373
,451
,320
,301
,399
,414
,293
,330
,432
,370
2026 06 24 14:21:10.780401,282
,361
,449
,317
,289
,383
,429
,301
,323
,425
,389
,283
,350
,448
2026 06 24 14:21:10.845784,343
,280
,381
,446
,317
,319
,417
,404
,288
,340
,436
,346
,250
,359
2026 06 24 14:21:10.907227,458
,329
,319
,407
,422
,302
,338
,434
,373
,282
,361
,447
,328
,292
2026 06 24 14:21:10.968771,388
,427
,304
,327
,430
,394
,276
,352
,447
,343
,289
,382
,441
,306
2026 06 24 14:21:11.034087,302
,407
,405
,280
,331
,438
,350
,277
,364
,433
,309
,289
,390
,410
2026 06 24 14:21:11.095534,287
,318
,416
,354
,263
,342
,438
,315
,279
,375
,417
,289
,304
,404
2026 06 24 14:21:11.161408,378
,273
,339
,439
,332
,272
,369
,436
,290
,245
,373
,424
,324
,361
2026 06 24 14:21:11.222812,455
,369
,286
,370
,443
,314
,296
,387
,410
,292
,330
,426
,361
,265
2026 06 24 14:21:11.284114,355
,448
,323
,290
,384
,430
,304
,324
,420
,389
,282
,349
,447
,342
2026 06 24 14:21:11.349933,286
,374
,434
,279
,290
,416
,407
,285
,340
,436
,357
,277
,364
,442
2026 06 24 14:21:11.412571,313
,292
,387
,410
,284
,320
,429
,364
,267
,358
,447
,318
,283
,394
2026 06 24 14:21:11.476103,429
,293
,311
,422
,386
,275
,348
,437
,340
,278
,376
,439
,305
,304
2026 06 24 14:21:11.537536,403
,397
,280
,336
,441
,352
,275
,366
,439
,318
,298
,397
,420
,291
2026 06 24 14:21:11.599807,324
,433
,373
,278
,365
,457
,327
,289
,389
,435
,301
,319
,427
,395
2026 06 24 14:21:11.664522,279
,355
,454
,344
,281
,377
,447
,308
,304
,407
,400
,276
,308
,448
2026 06 24 14:21:11.726697,382
,293
,378
,463
,328
,297
,398
,419
,289
,327
,437
,377
,274
,358
2026 06 24 14:21:11.791387,455
,327
,285
,388
,430
,297
,312
,425
,384
,271
,349
,447
,340
,275
2026 06 24 14:21:11.853124,368
,446
,312
,305
,405
,405
,281
,331
,411
,352
,302
,387
,471
,329
2026 06 24 14:21:11.914545,304
,406
,426
,287
,323
,437
,375
,275
,360
,459
,331
,286
,384
,428
2026 06 24 14:21:11.980285,293
,321
,424
,390
,273
,348
,450
,341
,276
,374
,448
,304
,301
,413
2026 06 24 14:21:12.041551,406
,275
,330
,435
,352
,273
,366
,450
,308
,279
,391
,417
,282
,318
2026 06 24 14:21:12.107430,436
,374
,265
,345
,452
,325
,277
,382
,425
,275
,297
,408
,379
,254
2026 06 24 14:21:12.168950,327
,432
,326
,260
,365
,436
,284
,279
,395
,398
,265
,319
,431
,337
2026 06 24 14:21:12.230464,258
,359
,450
,305
,275
,382
,413
,273
,314
,435
,372
,265
,347
,451
2026 06 24 14:21:12.296041,317
,271
,393
,440
,295
,310
,419
,388
,263
,334
,457
,343
,277
,384
2026 06 24 14:21:12.356845,460
,315
,306
,421
,419
,278
,328
,447
,361
,265
,369
,458
,315
,290
2026 06 24 14:21:12.422515,402
,434
,293
,325
,449
,383
,257
,350
,463
,323
,267
,380
,429
,286
2026 06 24 14:21:12.484343,305
,435
,395
,265
,343
,459
,342
,264
,376
,454
,302
,290
,407
,417
2026 06 24 14:21:12.545494,273
,325
,451
,362
,263
,366
,459
,306
,278
,399
,434
,284
,314
,447
2026 06 24 14:21:12.611558,387
,262
,348
,469
,327
,267
,382
,445
,284
,300
,426
,398
,263
,337
2026 06 24 14:21:12.672674,460
,339
,262
,374
,458
,298
,287
,404
,411
,260
,326
,455
,363
,258
2026 06 24 14:21:12.738493,363
,462
,312
,267
,389
,432
,275
,308
,438
,379
,252
,353
,467
,330
2026 06 24 14:21:12.799150,266
,383
,436
,297
,302
,424
,404
,263
,334
,456
,344
,259
,379
,467
2026 06 24 14:21:12.861102,300
,289
,409
,420
,278
,323
