time,mV

2026 06 19 18:11:27.156445,344
,368
,362
,357
,378
,376
,364
,352
,360
,359
,351
,354
,368
,352
2026 06 19 18:11:27.221782,336
,349
,346
,348
,351
,359
,347
,350
,351
,365
,341
,333
,338
,351
2026 06 19 18:11:27.287791,306
,329
,387
,392
,375
,353
,360
,357
,344
,348
,363
,350
,352
,373
2026 06 19 18:11:27.348652,365
,353
,344
,366
,354
,349
,351
,359
,339
,332
,356
,345
,346
,363
2026 06 19 18:11:27.410240,372
,365
,356
,354
,366
,359
,353
,361
,361
,354
,353
,363
,359
,346
2026 06 19 18:11:27.471382,344
,364
,358
,340
,344
,345
,358
,339
,352
,361
,356
,330
,355
,367
2026 06 19 18:11:27.537607,356
,349
,358
,351
,339
,346
,350
,340
,332
,350
,356
,349
,340
,350
2026 06 19 18:11:27.598659,343
,337
,343
,348
,343
,323
,344
,338
,341
,334
,343
,339
,333
,331
2026 06 19 18:11:27.663579,340
,335
,332
,340
,337
,327
,303
,343
,335
,330
,340
,338
,346
,358
2026 06 19 18:11:27.725702,352
,350
,347
,332
,338
,333
,335
,335
,351
,351
,348
,348
,346
,339
2026 06 19 18:11:27.786425,329
,351
,342
,340
,341
,352
,347
,346
,340
,343
,341
,337
,356
,358
2026 06 19 18:11:27.851855,339
,337
,344
,339
,329
,328
,341
,334
,325
,337
,337
,328
,330
,347
2026 06 19 18:11:27.913311,348
,342
,332
,336
,328
,337
,346
,355
,342
,329
,346
,350
,344
,330
2026 06 19 18:11:27.978844,351
,345
,334
,341
,347
,344
,332
,346
,352
,345
,334
,356
,355
,344
2026 06 19 18:11:28.041190,325
,341
,357
,356
,356
,365
,352
,334
,364
,363
,350
,348
,366
,345
2026 06 19 18:11:28.104127,330
,348
,366
,354
,338
,357
,357
,338
,335
,355
,343
,327
,341
,351
2026 06 19 18:11:28.168828,349
,333
,348
,362
,350
,339
,357
,349
,332
,340
,362
,351
,330
,343
2026 06 19 18:11:28.229019,355
,335
,321
,348
,353
,335
,333
,356
,345
,329
,345
,358
,337
,319
2026 06 19 18:11:28.294115,362
,373
,349
,341
,358
,349
,329
,335
,352
,341
,327
,350
,357
,344
2026 06 19 18:11:28.355586,332
,359
,357
,338
,345
,366
,345
,324
,343
,356
,336
,331
,361
,363
2026 06 19 18:11:28.417334,348
,339
,364
,347
,324
,341
,357
,340
,322
,346
,355
,336
,331
,364
2026 06 19 18:11:28.483342,358
,335
,348
,372
,354
,330
,344
,356
,344
,333
,362
,359
,336
,339
2026 06 19 18:11:28.544619,363
,351
,332
,350
,364
,343
,317
,339
,356
,333
,345
,363
,355
,328
2026 06 19 18:11:28.610157,341
,364
,344
,330
,348
,350
,327
,322
,352
,349
,323
,335
,361
,342
2026 06 19 18:11:28.671812,320
,346
,354
,332
,322
,355
,355
,328
,337
,361
,350
,332
,345
,355
2026 06 19 18:11:28.733381,342
,330
,356
,353
,337
,341
,370
,360
,325
,347
,369
,346
,325
,347
2026 06 19 18:11:28.798576,354
,334
,330
,361
,342
,312
,324
,364
,353
,328
,348
,361
,327
,326
2026 06 19 18:11:28.860480,362
,353
,344
,349
,371
,347
,330
,345
,360
,343
,326
,357
,351
,326
2026 06 19 18:11:28.925629,325
,358
,347
,309
,340
,358
,327
,326
,349
,357
,346
,335
,377
,363
2026 06 19 18:11:28.986699,333
,335
,371
,348
,318
,344
,369
,350
,331
,352
,349
,337
,345
,370
2026 06 19 18:11:29.047671,360
,340
,359
,378
,366
,340
,363
,374
,342
,350
,379
,364
,346
,359
2026 06 19 18:11:29.113397,382
,359
,340
,362
,374
,356
,339
,379
,365
,346
,360
,385
,356
,341
2026 06 19 18:11:29.175567,361
,372
,349
,325
,361
,363
,333
,360
,386
,362
,334
,356
,372
,347
