time,mV

2026 05 20 19:29:56.115913,367
,337
,350
,379
,346
,330
,360
,378
,338
,327
,365
,365
,327
,337
2026 05 20 19:29:56.177031,367
,352
,323
,345
,377
,344
,326
,349
,362
,327
,321
,363
,345
,324
2026 05 20 19:29:56.242653,344
,369
,343
,320
,346
,364
,323
,326
,374
,369
,329
,338
,378
,359
2026 05 20 19:29:56.304118,330
,352
,375
,338
,326
,362
,367
,323
,331
,371
,354
,321
,338
,371
2026 05 20 19:29:56.369969,345
,328
,349
,366
,336
,340
,373
,368
,327
,345
,374
,361
,334
,356
2026 05 20 19:29:56.431819,379
,338
,336
,372
,365
,330
,341
,388
,364
,332
,343
,383
,347
,335
2026 05 20 19:29:56.492492,364
,371
,327
,335
,371
,360
,325
,336
,357
,340
,331
,359
,369
,333
2026 05 20 19:29:56.557997,332
,379
,367
,323
,331
,374
,349
,326
,358
,375
,340
,336
,372
,370
2026 05 20 19:29:56.619911,338
,346
,376
,354
,334
,359
,382
,342
,341
,369
,371
,340
,345
,381
2026 05 20 19:29:56.684930,370
,334
,354
,377
,351
,345
,366
,380
,344
,337
,371
,366
,322
,348
2026 05 20 19:29:56.747390,375
,360
,335
,357
,373
,340
,332
,371
,370
,327
,338
,376
,353
,323
2026 05 20 19:29:56.808417,338
,382
,347
,334
,362
,377
,334
,334
,365
,368
,333
,337
,371
,358
2026 05 20 19:29:56.874101,333
,355
,368
,349
,342
,370
,362
,324
,345
,371
,355
,337
,352
,371
2026 05 20 19:29:56.935739,334
,335
,363
,373
,338
,338
,367
,354
,327
,346
,374
,348
,333
,365
2026 05 20 19:29:57.000655,376
,334
,336
,371
,357
,332
,345
,376
,354
,334
,355
,368
,331
,336
2026 05 20 19:29:57.062426,374
,366
,331
,338
,373
,359
,338
,356
,371
,350
,341
,375
,375
,332
2026 05 20 19:29:57.123665,342
,377
,358
,329
,345
,373
,348
,333
,363
,369
,328
,338
,386
,375
2026 05 20 19:29:57.189196,336
,348
,382
,345
,335
,357
,367
,331
,333
,362
,365
,329
,349
,380
2026 05 20 19:29:57.250979,350
,327
,349
,372
,332
,327
,366
,364
,324
,336
,384
,362
,330
,346
2026 05 20 19:29:57.315649,368
,337
,332
,365
,373
,329
,332
,366
,357
,328
,344
,370
,351
,326
2026 05 20 19:29:57.377592,352
,376
,329
,332
,361
,364
,327
,338
,373
,355
,330
,343
,371
,342
2026 05 20 19:29:57.438867,329
,363
,369
,327
,336
,369
,351
,326
,345
,371
,339
,328
,359
,370
2026 05 20 19:29:57.504612,330
,334
,372
,363
,324
,343
,372
,344
,326
,351
,375
,336
,332
,358
2026 05 20 19:29:57.565787,361
,324
,334
,375
,354
,326
,349
,375
,342
,339
,369
,371
,332
,338
2026 05 20 19:29:57.631372,372
,355
,321
,339
,368
,340
,326
,349
,365
,323
,326
,367
,355
,318
2026 05 20 19:29:57.692995,346
,383
,348
,332
,362
,376
,334
,324
,366
,364
,321
,330
,364
,336
2026 05 20 19:29:57.754635,324
,345
,368
,331
,322
,357
,365
,321
,325
,372
,358
,327
,342
,366
2026 05 20 19:29:57.819425,333
,318
,345
,361
,321
,325
,365
,362
,328
,337
,378
,358
,334
,359
2026 05 20 19:29:57.881737,376
,335
,329
,370
,365
,326
,338
,363
,362
,332
,350
,370
,341
,332
2026 05 20 19:29:57.943103,362
,365
,323
,340
,375
,355
,321
,342
,365
,334
,326
,365
,375
,328
2026 05 20 19:29:58.008316,333
,372
,362
,322
,346
,379
,353
,330
,353
,379
,341
,338
,370
,371
2026 05 20 19:29:58.069001,331
,339
,372
,359
,335
,350
,374
,346
,332
,364
,368
,335
,341
,379
2026 05 20 19:29:58.135637,364
,331
,346
,378
,348
,328
,364
,375
,332
,335
,367
,355
,333
,346
2026 05 20 19:29:58.197130,372
,350
,333
,354
,372
,330
,331
,370
,369
,327
,335
,374
,359
,328
2026 05 20 19:29:58.258236,354
,375
,348
,334
,364
,378
,331
,335
,366
,357
,322
,342
,377
,355
2026 05 20 19:29:58.323997,327
,357
,373
,327
,336
,368
,361
,332
,341
,369
,353
,328
,358
,375
2026 05 20 19:29:58.384945,337
,337
,364
,367
,330
,339
,376
,363
,332
,363
,383
,351
,339
,370
2026 05 20 19:29:58.450329,378
,337
,347
,378
,364
,330
,347
,385
,352
,326
,362
,376
,336
,343
2026 05 20 19:29:58.512471,374
,365
,321
,345
,375
,351
,322
,348
,373
,332
,329
,368
,374
,328
2026 05 20 19:29:58.573307,346
,381
,361
,339
,352
,384
,347
,338
,361
,380
,335
,334
,373
,363
2026 05 20 19:29:58.639389,334
,353
,381
,350
,337
,361
,380
,339
,332
,377
,369
,334
,347
,382
2026 05 20 19:29:58.700128,362
,332
,364
,380
,331
,330
,367
,369
,326
,344
,376
,367
,324
,347
2026 05 20 19:29:58.765993,381
,351
,326
,372
,382
,335
,335
,380
,372
,333
,331
,378
,372
,334
2026 05 20 19:29:58.827101,357
,366
,344
,345
,378
,367
,321
,343
,380
,362
,348
,366
,373
,344
2026 05 20 19:29:58.888422,345
,363
,368
,324
,335
,371
,361
,317
,344
,368
,338
,318
,363
,378
2026 05 20 19:29:58.954453,338
,328
,368
,348
,324
,350
,378
,356
,328
,355
,372
,331
,337
,363
2026 05 20 19:29:59.015993,361
,325
,338
,367
,349
,315
,353
,386
,341
,337
,361
,369
,329
,334
2026 05 20 19:29:59.081743,369
,352
,324
,351
,374
,347
,331
,363
,379
,334
,336
,375
,371
,336
2026 05 20 19:29:59.143234,346
,378
,354
,330
,351
,366
,329
,326
,366
,360
,321
,327
,370
,349
2026 05 20 19:29:59.205522,314
,342
,368
,329
,314
,361
,362
,322
,326
,366
,341
,309
,340
,362
2026 05 20 19:29:59.270354,339
,329
,357
,367
,331
,326
,369
,359
,319
,343
,373
,349
,326
,348
2026 05 20 19:29:59.330879,368
,330
,327
,358
,359
,324
,332
,363
,349
,323
,347
,378
,340
,335
2026 05 20 19:29:59.397311,365
,371
,330
,333
,376
,354
,324
,345
,373
,345
,327
,359
,375
,329
2026 05 20 19:29:59.458775,335
,373
,367
,326
,342
,372
,349
,333
,353
,373
,338
,336
,370
,366
2026 05 20 19:29:59.519529,321
,339
,380
,355
,321
,347
,370
,334
,326
,357
,358
,320
,335
,373
2026 05 20 19:29:59.585578,363
,323
,346
,371
,346
,319
,355
,377
,341
,337
,380
,368
,324
,342
2026 05 20 19:29:59.647010,382
,352
,334
,355
,377
,340
,338
,368
,367
,326
,339
,380
,361
,329
2026 05 20 19:29:59.712433,352
,383
,349
,336
,367
,374
,328
,340
,375
,360
,327
,351
,382
,351
2026 05 20 19:29:59.773073,336
,358
,379
,332
,339
,370
,367
,335
,354
,379
,349
,332
,357
,368
2026 05 20 19:29:59.834961,339
,340
,371
,367
,338
,339
,381
,365
,333
,356
,383
,345
,342
,366
2026 05 20 19:29:59.900918,369
,323
,336
,377
,366
,332
,351
,382
,350
,336
,363
,378
,334
,335
2026 05 20 19:29:59.962644,372
,365
,325
,340
,373
,347
,326
,354
,366
,333
,335
,364
,365
,326
2026 05 20 19:30:00.027321,334
,372
,354
,322
,342
,377
,342
,332
,363
,372
