timestamp,event,data
2026 05 21 13:13:43.720468,PHASE_PREPARING,
2026 05 21 13:13:48.727011,PHASE_SSVEP,
2026 05 21 13:13:48.793292,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2689, fbcca_ratio=1.2525, fbcca_consec=1, fbcca_scores=[0.16970472072118364, 0.13549477602456234, 0.053966088682146814, 0.02172627932914479], fbcca_probs=[0.26885143929825994, 0.25980958883498595, 0.23946812656021385, 0.23187084530654023], cca_quad=0, cca_conf=0.2742, cca_ratio=1.1884, cca_scores=[0.25574265398879487, 0.21519354937354712, 0.10442849977842637, 0.06625150737651023], cca_probs=[0.27418145626877466, 0.2632860363170449, 0.23568024261601953, 0.22685226479816092]"
2026 05 21 13:13:49.809704,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2652, fbcca_ratio=1.3455, fbcca_consec=2, fbcca_scores=[0.14962711788687186, 0.11120581218368539, 0.04766272333239164, 0.04984088565706775], fbcca_probs=[0.2652238490223188, 0.25522688049202724, 0.23951350130762097, 0.24003576917803293], cca_quad=0, cca_conf=0.2727, cca_ratio=1.2249, cca_scores=[0.24844866861363157, 0.20283404427476498, 0.06992450097860498, 0.1143885710825025], cca_probs=[0.272743283092314, 0.26058168274950927, 0.22815080372645707, 0.23852423043171972]"
2026 05 21 13:13:50.840077,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2660, fbcca_ratio=1.6088, fbcca_consec=3, fbcca_scores=[0.13217878153048448, 0.08216214657471234, 0.022816306798156778, 0.03974859028401042], fbcca_probs=[0.26600471290744165, 0.2530273008404555, 0.2384480701950782, 0.2425199160570247], cca_quad=0, cca_conf=0.2630, cca_ratio=1.0517, cca_scores=[0.18840334225273148, 0.17913869121911416, 0.07387172961332544, 0.10503752463731444], cca_probs=[0.2629795940127503, 0.26055443133492556, 0.23452092755821982, 0.24194504709410433]"
2026 05 21 13:13:51.846767,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2743, fbcca_ratio=3.1269, fbcca_consec=4, fbcca_scores=[0.16342984176911926, 0.03448131597402253, 0.05226561671158047, 0.02592283812306165], fbcca_probs=[0.27432289075520244, 0.24113509104466435, 0.24546187035505498, 0.23908014784507822], cca_quad=0, cca_conf=0.2698, cca_ratio=1.7911, cca_scores=[0.2039084590524767, 0.09858383478893813, 0.11384529703646692, 0.09076287881720854], cca_probs=[0.26976526905305626, 0.24279745633060482, 0.24653132018370777, 0.24090595443263121]"
2026 05 21 13:13:52.876563,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2718, fbcca_ratio=2.7876, fbcca_consec=5, fbcca_scores=[0.1700590582390425, 0.06100600339718743, 0.05418967938091927, 0.056057194484534244], fbcca_probs=[0.27177379033790133, 0.24369489493768814, 0.2420394400408462, 0.24249187468356426], cca_quad=0, cca_conf=0.2781, cca_ratio=1.7320, cca_scores=[0.2852238043422002, 0.16468123777734373, 0.1130370937058351, 0.14326795277652937], cca_probs=[0.27809288044126196, 0.2465124732525431, 0.2341046996197384, 0.2412899466864566]"
2026 05 21 13:13:53.895534,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2730, fbcca_ratio=1.5317, fbcca_consec=6, fbcca_scores=[0.18736172661014613, 0.05796745574169495, 0.021834067029166578, 0.12232291954717205], fbcca_probs=[0.27299244750440504, 0.2398586662168991, 0.231346473107531, 0.25580241317116476], cca_quad=0, cca_conf=0.2781, cca_ratio=1.3727, cca_scores=[0.27312966421455964, 0.10844503956125137, 0.07365480069415109, 0.1989722583645408], cca_probs=[0.27809855755851703, 0.2358723926785226, 0.2278074400513383, 0.258221609711622]"
2026 05 21 13:13:54.928576,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2847, fbcca_ratio=3.3031, fbcca_consec=7, fbcca_scores=[0.22571201427241439, 0.05930388777780677, 0.017065589496357347, 0.06833272409780962], fbcca_probs=[0.2846762165120676, 0.24103552409926482, 0.2310666107657864, 0.2432216486228811], cca_quad=0, cca_conf=0.2844, cca_ratio=1.9071, cca_scores=[0.30536585489384593, 0.16012451424788846, 0.08474095756764798, 0.1423516715152825], cca_probs=[0.2843809328477875, 0.24593648501590734, 0.22807847422253022, 0.2416041079137749]"
2026 05 21 13:13:55.953066,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2726, fbcca_ratio=3.4693, fbcca_consec=8, fbcca_scores=[0.14476313624427034, 0.02076969375451044, 0.04172673645930746, 0.020931032040831445], fbcca_probs=[0.27255323958309813, 0.24076961625904297, 0.2458686794077403, 0.24080846475011858], cca_quad=0, cca_conf=0.2780, cca_ratio=1.7623, cca_scores=[0.24298956819201195, 0.10228331613760969, 0.1378856111021323, 0.05447241429111418], cca_probs=[0.277996955585575, 0.24150831676386017, 0.2502614585127379, 0.23023326913782693]"
