time,mV

2026 06 19 17:22:32.030306,307
,305
,326
,323
,313
,318
,314
,309
,307
,321
,323
,301
,310
,318
2026 06 19 17:22:32.095200,323
,316
,321
,307
,336
,319
,323
,318
,311
,319
,312
,310
,307
,311
2026 06 19 17:22:32.156283,288
,320
,309
,328
,314
,309
,303
,329
,308
,306
,319
,307
,302
,297
2026 06 19 17:22:32.222638,321
,316
,303
,296
,311
,321
,321
,316
,329
,316
,320
,324
,305
,307
2026 06 19 17:22:32.284473,311
,327
,289
,320
,327
,321
,304
,310
,315
,313
,291
,317
,324
,298
2026 06 19 17:22:32.345084,331
,315
,341
,332
,327
,311
,316
,322
,308
,319
,326
,319
,286
,292
2026 06 19 17:22:32.410341,326
,335
,323
,325
,320
,317
,334
,329
,302
,309
,325
,313
,310
,303
2026 06 19 17:22:32.471956,315
,309
,297
,318
,331
,327
,312
,317
,320
,321
,294
,320
,334
,303
2026 06 19 17:22:32.538000,322
,337
,316
,313
,308
,327
,329
,301
,307
,325
,305
,299
,324
,319
2026 06 19 17:22:32.598678,292
,319
,317
,314
,309
,310
,335
,327
,308
,329
,333
,315
,313
,316
2026 06 19 17:22:32.660126,312
,316
,319
,303
,313
,304
,309
,283
,293
,305
,344
,343
,327
,326
2026 06 19 17:22:32.726749,328
,311
,300
,311
,300
,287
,302
,323
,286
,322
,341
,328
,309
,298
2026 06 19 17:22:32.787891,319
,309
,295
,310
,293
,336
,322
,326
,325
,312
,291
,298
,309
,287
2026 06 19 17:22:32.852426,297
,335
,322
,310
,317
,323
,302
,303
,328
,303
,319
,313
,307
,343
2026 06 19 17:22:32.914876,320
,323
,334
,326
,305
,312
,338
,325
,321
,343
,342
,326
,340
,337
2026 06 19 17:22:32.976394,341
,328
,345
,354
,340
,327
,320
,329
,325
,334
,351
,347
,323
,331
2026 06 19 17:22:33.041832,328
,334
,313
,358
,356
,343
,335
,347
,344
,336
,336
,339
,333
,324
2026 06 19 17:22:33.103297,330
,326
,295
,290
,341
,351
,341
,334
,338
,336
,321
,329
,337
,329
2026 06 19 17:22:33.168743,326
,345
,347
,341
,338
,349
,343
,327
,331
,357
,369
,343
,339
,354
2026 06 19 17:22:33.229411,359
,352
,362
,355
,343
,343
,358
,348
,339
,334
,352
,346
,324
,329
2026 06 19 17:22:33.290910,336
,356
,344
,361
,371
,359
,359
,358
,353
,355
,359
,375
,356
,361
2026 06 19 17:22:33.356010,355
,362
,298
,367
,392
,372
,346
,358
,346
,353
,352
,340
,355
,354
2026 06 19 17:22:33.418553,352
,358
,357
,340
,349
,354
,347
,339
,346
,347
,336
,336
,340
,353
2026 06 19 17:22:33.484199,323
,356
,358
,344
,332
,349
,376
,353
,348
,356
,357
,346
,347
,352
2026 06 19 17:22:33.545096,351
,349
,363
,366
,363
,335
,356
,369
,357
,352
,343
,354
,364
,362
2026 06 19 17:22:33.607173,369
,353
,354
,364
,366
,344
,362
,368
,359
,349
,355
,354
,355
,343
2026 06 19 17:22:33.672538,348
,349
,335
,311
,341
,360
,347
,364
,380
,370
,358
,358
,357
,347
2026 06 19 17:22:33.734235,335
,342
,343
,332
,338
,343
,346
,340
,357
,362
,360
,350
,347
,357
2026 06 19 17:22:33.799478,361
,337
,323
,327
,386
,382
,393
,366
,351
,361
,361
,362
,354
,358
2026 06 19 17:22:33.860055,357
,342
,337
,346
,347
,337
,351
,359
,355
,346
,358
,353
,344
,348
2026 06 19 17:22:33.921977,359
,366
,338
,355
,355
,354
,347
,381
,344
,311
,351
,404
,395
,353
2026 06 19 17:22:33.988013,385
,380
,366
,352
,361
,356
,341
,353
,358
,351
,338
,341
,366
,364
2026 06 19 17:22:34.049171,345
,344
,352
,361
,353
,353
,345
,345
,328
,356
,353
,356
,363
,348
2026 06 19 17:22:34.114904,346
,351
,378
,365
,357
,351
,348
,364
,344
,351
,362
,363
,339
,350
2026 06 19 17:22:34.176744,368
,355
,345
,360
,364
,338
,362
,359
,336
,348
,374
,336
,348
,361
2026 06 19 17:22:34.237309,359
,378
,354
,344
,344
,348
,333
,346
,364
,353
,323
,317
,362
,331
2026 06 19 17:22:34.302975,336
,355
,339
,335
,333
,377
,345
,363
,333
,363
,369
,350
,369
,356
2026 06 19 17:22:34.365016,344
,348
,368
,367
,363
,357
,349
,370
,331
,374
,363
,360
,365
,365
2026 06 19 17:22:34.426013,359
,343
,351
,346
,339
,330
,339
,340
,336
,336
,346
,345
,332
,341
2026 06 19 17:22:34.491778,343
,344
,331
,345
,344
,304
,311
,308
,330
,330
,338
,365
,354
,332
2026 06 19 17:22:34.552398,347
,350
,342
,329
,350
,349
,329
,336
