time,mV

2026 06 24 16:35:18.593785,385
,394
,394
,393
,379
,372
,389
,363
,375
,373
,397
,369
,382
,380
2026 06 24 16:35:18.655098,388
,364
,366
,376
,373
,384
,377
,399
,362
,372
,374
,399
,369
,380
2026 06 24 16:35:18.721579,387
,376
,368
,361
,397
,369
,377
,367
,397
,359
,364
,380
,379
,369
2026 06 24 16:35:18.782622,354
,369
,360
,376
,372
,395
,357
,365
,372
,385
,356
,358
,381
,356
2026 06 24 16:35:18.843190,364
,344
,376
,325
,354
,358
,376
,341
,346
,363
,358
,356
,354
,377
2026 06 24 16:35:18.908988,357
,347
,343
,378
,344
,338
,345
,337
,332
,328
,358
,318
,333
,352
2026 06 24 16:35:18.970091,357
,293
,297
,319
,374
,364
,374
,373
,337
,361
,344
,385
,320
,329
2026 06 24 16:35:19.036180,344
,333
,272
,308
,343
,342
,309
,233
,359
,354
,317
,380
,380
,348
2026 06 24 16:35:19.097249,315
,337
,339
,306
,319
,343
,295
,341
,328
,317
,284
,272
,319
,374
2026 06 24 16:35:19.159186,321
,299
,308
,307
,326
,369
,375
,301
,299
,323
,339
,302
,341
,322
2026 06 24 16:35:19.224888,294
,287
,284
,289
,326
,370
,318
,314
,261
,343
,348
,325
,324
,333
2026 06 24 16:35:19.286202,352
,313
,309
,311
,344
,280
,331
,329
,306
,269
,243
,372
,342
,292
2026 06 24 16:35:19.351768,308
,342
,346
,279
,311
,364
,310
,342
,296
,318
,287
,289
,357
,316
2026 06 24 16:35:19.413185,308
,298
,326
,315
,287
,342
,327
,266
,320
,353
,354
,317
,296
,355
2026 06 24 16:35:19.474511,301
,314
,313
,343
,327
,307
,328
,280
,291
,332
,345
,303
,339
,341
2026 06 24 16:35:19.540349,340
,311
,325
,332
,321
,307
,334
,352
,278
,295
,298
,280
,290
,315
2026 06 24 16:35:19.601053,346
,352
,318
,336
,349
,295
,335
,317
,319
,249
,331
,314
,270
,340
2026 06 24 16:35:19.667041,345
,385
,332
,342
,334
,357
,306
,315
,327
,343
,316
,327
,353
,312
2026 06 24 16:35:19.728631,302
,292
,367
,361
,280
,311
,351
,335
,294
,321
,393
,315
,327
,400
2026 06 24 16:35:19.789575,345
,322
,312
,408
,288
,307
,376
,344
,332
,316
,369
,318
,296
,315
2026 06 24 16:35:19.855839,369
,308
,315
,374
,365
,322
,347
,370
,364
,339
,306
,362
,321
,341
2026 06 24 16:35:19.916180,347
,344
,306
,345
,365
,384
,356
,346
,368
,332
,353
,343
,355
,278
2026 06 24 16:35:19.982542,381
,364
,359
,312
,324
,363
,310
,293
,389
,388
,351
,337
,367
,362
2026 06 24 16:35:20.043672,336
,353
,358
,326
,336
,340
,327
,327
,379
,330
,333
,237
,392
,423
2026 06 24 16:35:20.105003,354
,333
,352
,381
,344
,362
,347
,377
,335
,344
,361
,350
,336
,314
2026 06 24 16:35:20.170979,353
,355
,373
,348
,385
,356
,371
,384
,373
,368
,367
,387
,356
,373
2026 06 24 16:35:20.232019,355
,370
,348
,355
,367
,344
,344
,359
,388
,348
,392
,379
,400
,357
2026 06 24 16:35:20.297199,370
,378
,366
,328
,410
,411
,400
,379
,375
,396
,374
,446
,388
,399
2026 06 24 16:35:20.359403,352
,329
,345
,345
,350
,346
,388
,377
,389
,376
,408
,379
,369
,374
2026 06 24 16:35:20.420634,380
,350
,384
,405
,351
,350
,340
,366
,321
,316
,333
,355
,324
,350
2026 06 24 16:35:20.486330,378
,356
,367
,363
,387
,369
,380
,372
,392
,381
,374
,407
,404
,394
2026 06 24 16:35:20.548000,354
,404
,372
,377
,373
,420
,374
,385
,400
,393
,388
,387
,415
,391
2026 06 24 16:35:20.613286,391
,382
,425
,402
,408
,404
,426
,400
,397
,409
,399
,411
,380
,414
2026 06 24 16:35:20.674744,390
,398
,381
,407
,412
,413
,420
,421
,406
,406
,428
,395
,410
,391
2026 06 24 16:35:20.736273,438
,412
,414
,401
,423
,394
,390
,423
,376
,413
,391
,438
,402
,400
2026 06 24 16:35:20.802172,418
,426
,379
,402
,402
,371
,408
,406
,437
,389
,417
,400
,425
,383
2026 06 24 16:35:20.863309,396
,390
,404
,389
,378
,423
,388
,382
,378
,411
,379
,369
,397
,422
2026 06 24 16:35:20.928254,377
,390
,412
,390
,394
,381
,425
,375
,382
,381
,404
,380
,388
,386
2026 06 24 16:35:20.990193,392
,385
,367
,414
,355
,393
,378
,385
,368
,379
,384
,385
,389
,381
2026 06 24 16:35:21.051380,363
,350
,406
,391
,404
,352
,387
,399
,384
,369
,358
,390
,362
,353
2026 06 24 16:35:21.116979,367
,401
,359
,369
,374
,386
,362
,344
,385
,355
,377
,345
,374
,343
2026 06 24 16:35:21.178616,347
,350
,388
,363
,376
,380
,361
,338
,307
,393
,361
,364
,361
,387
2026 06 24 16:35:21.239958,344
,361
,354
,372
,358
,346
,377
,342
,346
,341
,382
,349
,342
,340
2026 06 24 16:35:21.305594,359
,345
,341
,362
,348
,353
,332
,360
,306
,353
,355
,366
,352
,354
2026 06 24 16:35:21.367155,358
,359
,350
,323
,369
,342
,358
,330
,351
,336
,345
,358
,351
,339
2026 06 24 16:35:21.432542,330
,375
,340
,347
,317
,356
,343
,331
,343
,348
,342
,343
,357
,334
2026 06 24 16:35:21.493670,345
,332
,360
,329
,340
,344
,350
,335
,329
,354
,333
,346
,344
,363
2026 06 24 16:35:21.554889,331
,339
,329
,362
,328
,332
,349
,345
,327
,312
,348
,326
,323
,325
2026 06 24 16:35:21.621024,344
,320
,306
,334
,354
,333
,311
,370
,346
,317
,325
,368
,342
,336
2026 06 24 16:35:21.682138,338
,337
,340
,326
,359
,340
,354
,327
,358
,340
,351
,332
,352
,330
2026 06 24 16:35:21.747940,336
,348
,344
,329
,324
,361
,350
,349
,347
,377
,343
,350
,352
,333
2026 06 24 16:35:21.809595,337
,345
,368
,320
,342
,320
,351
,320
,337
,333
,346
,329
,330
,352
2026 06 24 16:35:21.870961,342
,332
,326
,356
,323
,331
,320
,343
,329
,331
,331
,339
,325
,326
2026 06 24 16:35:21.936431,358
,321
,347
,322
,348
,325
,336
,335
,334
,329
,316
,353
,344
,332
2026 06 24 16:35:21.997129,331
,352
,343
,347
,317
,346
,339
,318
,341
,334
,343
,327
,348
,329
2026 06 24 16:35:22.063218,330
,338
,356
,333
,321
,330
,332
,309
,331
,373
,320
,335
,332
,359
2026 06 24 16:35:22.124789,311
,331
,346
,337
,334
,314
,353
,333
,331
,314
,368
,335
,323
,338
2026 06 24 16:35:22.186309,341
,329
,321
,348
,316
,313
,324
,367
,334
,343
,332
,343
,321
,328
2026 06 24 16:35:22.250852,348
,334
,332
,324
,359
,327
,331
,321
,344
,319
,318
,337
,341
,327
2026 06 24 16:35:22.313166,321
,348
,313
,330
,330
,354
,321
,327
,333
,342
,326
,318
,346
,334
2026 06 24 16:35:22.378303,339
,320
,354
,322
,321
,330
,349
,321
,335
,358
,345
,349
,328
,363
2026 06 24 16:35:22.440256,336
,344
,336
,360
,330
,334
,343
,342
,336
,325
,362
,333
,338
,324
2026 06 24 16:35:22.501265,365
,321
,343
,349
,355
,337
,325
,354
,332
,345
,332
,373
,339
,342
2026 06 24 16:35:22.566996,338
,360
,339
,337
,358
,341
,339
,332
,363
,329
,332
,326
,358
,329
2026 06 24 16:35:22.627721,334
,346
,337
,326
,323
,368
,350
,358
,336
,370
,340
,339
,341
,353
2026 06 24 16:35:22.693922,335
,333
,357
,332
,342
,332
,369
,333
,337
,335
,357
,338
,337
,340
2026 06 24 16:35:22.755601,333
,331
,340
,380
,345
,346
,324
,359
,339
,341
,342
,342
,339
,333
2026 06 24 16:35:22.816689,371
,334
,341
,331
,361
,327
,325
,345
,350
,335
,325
,355
,336
,339
2026 06 24 16:35:22.882505,332
,365
,332
,339
,336
,352
,331
,336
,355
,342
,342
,332
,366
,325
2026 06 24 16:35:22.943681,344
,336
,358
,334
,339
,354
,343
,336
,332
,363
,331
,339
,332
,366
2026 06 24 16:35:23.009227,330
,334
,347
,343
,326
,322
,366
,326
,343
,345
,372
,325
,348
,348
2026 06 24 16:35:23.070481,349
,333
,342
,359
,343
,344
,332
,372
,334
,337
,337
,357
,331
,334
2026 06 24 16:35:23.131433,349
,355
,342
,335
,373
,335
,344
,336
,369
,336
,336
,355
,349
,344
2026 06 24 16:35:23.197799,343
,370
,345
,346
,339
,371
,340
,348
,342
,356
,332
,334
,370
,342
2026 06 24 16:35:23.259367,342
,334
,378
,334
,341
,331
,361
,341
,347
,360
,347
,345
,334
,354
2026 06 24 16:35:23.324774,302
,326
,366
,383
,347
,352
,355
,354
,341
,325
,355
,332
,342
,327
2026 06 24 16:35:23.386360,360
,326
,332
,337
,355
,341
,334
,366
,339
,339
,328
,354
,328
,338
2026 06 24 16:35:23.447256,332
,355
,332
,326
,345
,343
,353
,345
,382
,338
,352
,331
,368
,334
2026 06 24 16:35:23.513213,348
,362
,357
,340
,327
,349
,332
,340
,328
,362
,327
,337
,344
,351
2026 06 24 16:35:23.573435,335
,329
,353
,332
,336
,331
,362
,329
,334
,330
,350
,328
,330
,356
2026 06 24 16:35:23.640175,338
,340
,327
,359
,322
,338
,330
,358
,332
,336
,355
,347
,342
,333
2026 06 24 16:35:23.701663,367
,337
,344
,332
,364
,339
,344
,351
,352
,339
,336
,368
,347
,355
2026 06 24 16:35:23.763074,341
,368
,335
,350
,352
,364
,347
,344
,374
,350
,358
,345
,375
,346
2026 06 24 16:35:23.828249,348
,344
,366
,339
,341
,360
,352
,354
,341
,374
,340
,354
,338
,375
2026 06 24 16:35:23.890077,344
,347
,350
,341
,369
,361
,387
,353
,356
,339
,380
,344
,362
,356
2026 06 24 16:35:23.955493,369
,345
,350
,378
,356
,363
,352
,379
,348
,354
,349
,376
,352
,354
2026 06 24 16:35:24.016993,368
,359
,359
,345
,374
,349
,351
,340
,367
,345
,355
,353
,361
,354
2026 06 24 16:35:24.078148,343
,374
,344
,354
,342
,376
,342
,351
,364
,364
,349
,350
,381
,359
2026 06 24 16:35:24.143746,364
,341
,372
,348
,355
,339
,370
,345
,344
,365
,352
,353
,335
,375
2026 06 24 16:35:24.204517,341
,349
,336
,359
,342
,356
,366
