timestamp,event,data
2026 05 22 16:30:03.306866,PHASE_PREPARING,
2026 05 22 16:30:08.314677,PHASE_SSVEP,
2026 05 22 16:30:08.382852,SSVEP_UPDATE,"fbcca_quad=3, fbcca_conf=0.2528, fbcca_ratio=1.0032, fbcca_consec=1, fbcca_scores=[0.0863044848024912, 0.08342488435751529, 0.04427091688225641, 0.08658460479123266], fbcca_probs=[0.25276510524624574, 0.2520382897081132, 0.24236068532314745, 0.25283591972249364], cca_quad=1, cca_conf=0.2572, cca_ratio=1.0788, cca_scores=[0.12105377795041997, 0.16033283876807378, 0.09628641693298558, 0.14862496461787972], cca_probs=[0.2473072992042832, 0.2572145986056971, 0.24125737957418802, 0.2542207226158317]"
2026 05 22 16:30:09.407637,SSVEP_UPDATE,"fbcca_quad=1, fbcca_conf=0.2524, fbcca_ratio=1.1270, fbcca_consec=1, fbcca_scores=[0.05629412006955095, 0.06344388054657947, 0.043548566256223435, 0.05140914108408514], fbcca_probs=[0.2506493295885595, 0.2524478340353675, 0.24747493773410328, 0.24942789864196974], cca_quad=1, cca_conf=0.2542, cca_ratio=1.1401, cca_scores=[0.11086599988316138, 0.12639914541141636, 0.09444970855568681, 0.10700098648254913], cca_probs=[0.250280653480865, 0.2541986499216592, 0.246205514214985, 0.24931518238249073]"
2026 05 22 16:30:10.422395,SSVEP_UPDATE,"fbcca_quad=1, fbcca_conf=0.2506, fbcca_ratio=1.0002, fbcca_consec=2, fbcca_scores=[0.06042751128160129, 0.06044218846112048, 0.05321328342910734, 0.05746779088073282], fbcca_probs=[0.2506346655737943, 0.25063834421077064, 0.248833036483813, 0.2498939537316221], cca_quad=2, cca_conf=0.2550, cca_ratio=1.2344, cca_scores=[0.11084650942833883, 0.11126959561059004, 0.13735592042517886, 0.11051107022227684], cca_probs=[0.24832679246269612, 0.24843187832589061, 0.2549978213215883, 0.24824350788982494]"
2026 05 22 16:30:11.437060,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2697, fbcca_ratio=1.5272, fbcca_consec=1, fbcca_scores=[0.1082875695692752, 0.04446700432188725, 0.16537366717055565, 0.03510109155813021], fbcca_probs=[0.25468961364453946, 0.23894300175916333, 0.26965185471063957, 0.2367155298856576], cca_quad=0, cca_conf=0.2634, cca_ratio=1.1691, cca_scores=[0.20595878490459996, 0.12680959857749238, 0.17616933662945924, 0.10213679578086511], cca_probs=[0.26343951821959805, 0.24339231899669753, 0.2557075378119064, 0.23746062497179812]"
2026 05 22 16:30:12.462520,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2767, fbcca_ratio=2.6999, fbcca_consec=2, fbcca_scores=[0.06343974150171555, 0.02688475588016029, 0.17128157401790214, 0.008892125399310617], fbcca_probs=[0.2484539917337512, 0.23953575570641936, 0.27674583366923505, 0.23526441889059438], cca_quad=2, cca_conf=0.2651, cca_ratio=1.0734, cca_scores=[0.18281296780783637, 0.13144472676273122, 0.19623536021346388, 0.03233735296824382], cca_probs=[0.2615240310117126, 0.24842920982448066, 0.26505797310191687, 0.2249887860618898]"
2026 05 22 16:30:13.476501,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2642, fbcca_ratio=1.3742, fbcca_consec=3, fbcca_scores=[0.09995388312155766, 0.054266792392044357, 0.13735177453704037, 0.03415974385508191], fbcca_probs=[0.2544677902818241, 0.24310347517600048, 0.26416453789728916, 0.23826419664488624], cca_quad=0, cca_conf=0.2610, cca_ratio=1.0848, cca_scores=[0.19317065620555474, 0.14620496051713572, 0.1780692702541208, 0.07960815240793191], cca_probs=[0.2609752763368728, 0.24900176392325957, 0.2570637966818179, 0.23295916305804967]"
2026 05 22 16:30:14.491734,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2703, fbcca_ratio=2.5314, fbcca_consec=4, fbcca_scores=[0.052851930217620684, 0.06159381172752714, 0.15591984780994006, 0.03622421905249865], fbcca_probs=[0.24385148790734984, 0.2459925535566657, 0.27032563867875553, 0.2398303198572289], cca_quad=2, cca_conf=0.2609, cca_ratio=1.1462, cca_scores=[0.164645582445877, 0.17349433920580146, 0.19885524626921436, 0.08450646188362863], cca_probs=[0.25210015195259483, 0.25434082383614387, 0.26087362659247276, 0.23268539761878854]"
2026 05 22 16:30:15.520865,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2752, fbcca_ratio=1.8313, fbcca_consec=5, fbcca_scores=[0.03215297620586257, 0.10357077110380776, 0.18967289091934736, 0.04161880780380388], fbcca_probs=[0.23506487681456453, 0.25246669587532455, 0.27516790151182036, 0.2373005257982906], cca_quad=2, cca_conf=0.2715, cca_ratio=1.2318, cca_scores=[0.1143096595045319, 0.19758387923192158, 0.24339119208162127, 0.08035489786175048], cca_probs=[0.238592993121432, 0.2593123610692647, 0.2714670244732233, 0.23062762133608009]"
2026 05 22 16:30:16.540354,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2685, fbcca_ratio=1.9478, fbcca_consec=6, fbcca_scores=[0.06680180615705356, 0.08034495508065093, 0.15649554282778058, 0.03192903128193874], fbcca_probs=[0.24550705061178643, 0.24885460621569044, 0.26854524309183514, 0.237093100080688], cca_quad=2, cca_conf=0.2637, cca_ratio=1.2738, cca_scores=[0.15318658475539437, 0.15609007617329088, 0.1988284237607219, 0.06978051864306666], cca_probs=[0.25191552362194103, 0.2526480210682413, 0.26367984175860115, 0.23175661355121654]"
2026 05 22 16:30:17.573461,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2566, fbcca_ratio=1.2064, fbcca_consec=7, fbcca_scores=[0.07989249708006024, 0.05313196271453369, 0.09637858334281503, 0.05185311641751192], fbcca_probs=[0.25236165322537235, 0.2456978812515437, 0.2565565932697471, 0.2453838722533368], cca_quad=2, cca_conf=0.2545, cca_ratio=1.1112, cca_scores=[0.13175949772036247, 0.12942661559903995, 0.14640680585418395, 0.10555482219447447], cca_probs=[0.25084279227271566, 0.2502582876626267, 0.2545440041674429, 0.24435491589721478]"
2026 05 22 16:30:18.588568,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2692, fbcca_ratio=1.9681, fbcca_consec=8, fbcca_scores=[0.08470263523607403, 0.06485207781259587, 0.16670045324217114, 0.050566403107328815], fbcca_probs=[0.24800120671196219, 0.243126784575898, 0.2691937632904473, 0.23967824542169247], cca_quad=2, cca_conf=0.2618, cca_ratio=1.1503, cca_scores=[0.16542071710364445, 0.1301771583261561, 0.1902870294086745, 0.08746740160861696], cca_probs=[0.2553915760342003, 0.24654743298051146, 0.2618218398643691, 0.23623915112091914]"
2026 05 22 16:30:19.605373,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2656, fbcca_ratio=1.3281, fbcca_consec=9, fbcca_scores=[0.13041296482225345, 0.04227294396693393, 0.17320116620570708, 0.10100730896690385], fbcca_probs=[0.2544288456289499, 0.23296336072401638, 0.26555166406352154, 0.24705612958351222], cca_quad=0, cca_conf=0.2562, cca_ratio=1.0084, cca_scores=[0.19502276368295585, 0.10652883251880711, 0.1838926764203035, 0.19339772618560702], cca_probs=[0.25623834211592295, 0.23453717499183602, 0.2534021995434072, 0.2558222833488337]"
2026 05 22 16:30:20.625522,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2659, fbcca_ratio=1.1196, fbcca_consec=1, fbcca_scores=[0.1857678033462801, 0.05161746817766625, 0.16592250286340943, 0.08701252431495579], fbcca_probs=[0.2659027596968398, 0.2325209530770813, 0.26067785590277914, 0.24089843132329977], cca_quad=0, cca_conf=0.2582, cca_ratio=1.0607, cca_scores=[0.21891651907091866, 0.13909023659102218, 0.20638872546468984, 0.1801988798234663], cca_probs=[0.25820782097201184, 0.23839727048982556, 0.25499322462609103, 0.2484016839120716]"
2026 05 22 16:30:21.655577,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2727, fbcca_ratio=1.9302, fbcca_consec=1, fbcca_scores=[0.08366407923070994, 0.03281370977737184, 0.16148977286942248, 0.014379545108110108], fbcca_probs=[0.252243946064167, 0.23973791114676207, 0.2726591152417739, 0.23535902754729698], cca_quad=2, cca_conf=0.2670, cca_ratio=1.1675, cca_scores=[0.16865222641180777, 0.09721328012173691, 0.1969082967014796, 0.05518929014837242], cca_probs=[0.2595751117295554, 0.24167821767785938, 0.2670142903589803, 0.23173238023360498]"
2026 05 22 16:30:22.665343,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2803, fbcca_ratio=6.1498, fbcca_consec=2, fbcca_scores=[0.028892206577482416, 0.020690806711929906, 0.17768141273955057, 0.016352422217971202], fbcca_probs=[0.2415576213268042, 0.23958461246024676, 0.28031031249693733, 0.23854745371601166], cca_quad=2, cca_conf=0.2694, cca_ratio=1.6889, cca_scores=[0.10962259358886052, 0.07945465916129091, 0.18514556808114116, 0.06307336057077835], cca_probs=[0.2497971555996656, 0.24237382761691723, 0.26939324391848657, 0.2384357728649306]"
