timestamp,event,data
2026 05 16 14:32:29.139861,PHASE_PREPARING,
2026 05 16 14:32:34.151487,PHASE_SSVEP,
2026 05 16 14:32:34.217547,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2666, fbcca_ratio=2.7471, fbcca_consec=1, fbcca_scores=[0.04545502741636636, 0.0271625995418319, 0.12486787010738136, 0.04198047763481258], fbcca_probs=[0.24624133914026902, 0.24177793491296676, 0.2665934799437998, 0.24538724600296438], cca_quad=2, cca_conf=0.2560, cca_ratio=1.1863, cca_scores=[0.1148800639429799, 0.09144163839764234, 0.1362831434533655, 0.10664938638563695], cca_probs=[0.25060954563943827, 0.24480395519016024, 0.25603117448201573, 0.2485553246883857]"
2026 05 16 14:32:35.228151,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2549, fbcca_ratio=1.0017, fbcca_consec=1, fbcca_scores=[0.08537552215417893, 0.04246331193481234, 0.0852325331298595, 0.04971419921809284], fbcca_probs=[0.25491868404055185, 0.2442109492679628, 0.2548822360725319, 0.24598813061895347], cca_quad=0, cca_conf=0.2550, cca_ratio=1.1599, cca_scores=[0.13243174093338278, 0.11417481154704741, 0.10736440472086754, 0.09623203736545254], cca_probs=[0.2549979190567743, 0.2503846799828507, 0.24868525191589533, 0.24593214904447966]"
2026 05 16 14:32:36.258949,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2600, fbcca_ratio=1.4948, fbcca_consec=2, fbcca_scores=[0.09370415874043209, 0.06268624155617274, 0.030589634014597154, 0.030328269134785254], fbcca_probs=[0.25995060018742433, 0.2520112417158556, 0.24405096805681212, 0.24398719003990788], cca_quad=1, cca_conf=0.2579, cca_ratio=1.0440, cca_scores=[0.12236091864092065, 0.1277420278511555, 0.07974480122929208, 0.05508556925454132], cca_probs=[0.25650150972243824, 0.2578854927010331, 0.2458000579860454, 0.2398129395904833]"
2026 05 16 14:32:37.293878,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2652, fbcca_ratio=1.5600, fbcca_consec=3, fbcca_scores=[0.1393619731233528, 0.04654559531830672, 0.04310184317885567, 0.08933721443566758], fbcca_probs=[0.2651961059779246, 0.2416893435244025, 0.2408584568356172, 0.2522560936620557], cca_quad=0, cca_conf=0.2596, cca_ratio=1.1893, cca_scores=[0.16773608912357174, 0.10969378420557252, 0.09954516231011493, 0.14104117887334655], cca_probs=[0.25964918749481214, 0.24500757688678865, 0.24253366227272116, 0.25280957334567816]"
2026 05 16 14:32:38.326542,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2576, fbcca_ratio=1.3410, fbcca_consec=4, fbcca_scores=[0.09871010585888536, 0.06929170229957547, 0.0330966496655958, 0.07360890208911085], fbcca_probs=[0.25755179814795265, 0.25008539865974955, 0.24119540197202438, 0.2511674012202735], cca_quad=0, cca_conf=0.2604, cca_ratio=1.3028, cca_scores=[0.172323997031558, 0.12927414422717706, 0.09040887315763667, 0.13227447240717224], cca_probs=[0.26041967435843666, 0.2494465363461334, 0.23993770759815736, 0.2501960816972726]"
2026 05 16 14:32:39.341005,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2703, fbcca_ratio=4.2659, fbcca_consec=5, fbcca_scores=[0.13607309827330408, 0.031898140863977104, 0.028076920604298596, 0.03172307100274507], fbcca_probs=[0.2702988662955891, 0.24355756024221734, 0.24262864907601422, 0.24351492438617933], cca_quad=0, cca_conf=0.2681, cca_ratio=1.7050, cca_scores=[0.1866985217030207, 0.10950081527295681, 0.07767736243863647, 0.08998015407812586], cca_probs=[0.2680799915201352, 0.24816347573814218, 0.24039039618101246, 0.24336613656071027]"
2026 05 16 14:32:40.367396,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2511, fbcca_ratio=1.0373, fbcca_consec=6, fbcca_scores=[0.04901068902787215, 0.04269792627594197, 0.04724713638218184, 0.03872505645085955], fbcca_probs=[0.25114823680332443, 0.24956779130607354, 0.250705713986683, 0.24857825790391908], cca_quad=0, cca_conf=0.2549, cca_ratio=1.1396, cca_scores=[0.12747751768884827, 0.11185859050135774, 0.10848535144054444, 0.08420602500284316], cca_probs=[0.2548848149918551, 0.25093471608111984, 0.2500896793518601, 0.2440907895751649]"
2026 05 16 14:32:41.384710,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2520, fbcca_ratio=1.0433, fbcca_consec=7, fbcca_scores=[0.06514087855599435, 0.057719232766053584, 0.06243791628537061, 0.043477384219023044], fbcca_probs=[0.25198590165427615, 0.25012267420754153, 0.25130571294570536, 0.2465857111924769], cca_quad=0, cca_conf=0.2590, cca_ratio=1.3195, cca_scores=[0.1503758322107639, 0.11226665531599792, 0.11396262717065435, 0.08218838046709089], cca_probs=[0.2590046204578988, 0.24931987840935455, 0.2497430766706754, 0.24193242446207125]"
2026 05 16 14:32:42.412960,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2558, fbcca_ratio=1.2180, fbcca_consec=1, fbcca_scores=[0.0846984448782564, 0.08260623195835867, 0.1031623562172523, 0.04891754469596082], fbcca_probs=[0.251168115926879, 0.2506431680924814, 0.2558487400910999, 0.24233997588953973], cca_quad=2, cca_conf=0.2567, cca_ratio=1.1187, cca_scores=[0.13596451455257486, 0.1459973689463801, 0.16332711631454405, 0.100655177508845], cca_probs=[0.24980449595519294, 0.2523233626728637, 0.2567341715172079, 0.24113796985473543]"
2026 05 16 14:32:43.429325,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2678, fbcca_ratio=1.8238, fbcca_consec=2, fbcca_scores=[0.028780113812239865, 0.07362866719697247, 0.13428111633705261, 0.021806450476034633], fbcca_probs=[0.240952982383583, 0.2520053642517238, 0.2677631505456355, 0.23927850281905774], cca_quad=2, cca_conf=0.2638, cca_ratio=1.2972, cca_scores=[0.07513435593564459, 0.12259859591463398, 0.15903374522785535, 0.06149899096355521], cca_probs=[0.24256623335182886, 0.254357063148137, 0.2637955020684668, 0.23928120143156736]"
2026 05 16 14:32:44.457573,SSVEP_UPDATE,"fbcca_quad=1, fbcca_conf=0.2525, fbcca_ratio=1.0451, fbcca_consec=1, fbcca_scores=[0.061382086882365565, 0.07266164358131108, 0.06952849237612244, 0.04703840580996903], fbcca_probs=[0.24967032357462066, 0.25250243660815747, 0.25171254636354345, 0.24611469345367834], cca_quad=0, cca_conf=0.2582, cca_ratio=1.1715, cca_scores=[0.14708443409616465, 0.1172072805759612, 0.12555413273588342, 0.06843762374249145], cca_probs=[0.25815572529870623, 0.2505568487124268, 0.252656962161641, 0.23863046382722594]"
2026 05 16 14:32:45.473140,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2659, fbcca_ratio=1.2754, fbcca_consec=1, fbcca_scores=[0.11735294418135135, 0.03705482328854163, 0.14967227025765167, 0.04346445233294019], fbcca_probs=[0.2574357942129648, 0.23757235394245232, 0.2658918566653819, 0.23909999517920089], cca_quad=0, cca_conf=0.2671, cca_ratio=1.0214, cca_scores=[0.19266124289969505, 0.056957599861768904, 0.1886219240855157, 0.05820482580061634], cca_probs=[0.26714673648322496, 0.23324617461881714, 0.2660698221089012, 0.23353726678905676]"
2026 05 16 14:32:46.480485,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2882, fbcca_ratio=2.1373, fbcca_consec=2, fbcca_scores=[0.1300221620067187, 0.06352457505233447, 0.2778936850659839, 0.05476556030475258], fbcca_probs=[0.24859947970208815, 0.23260587534633304, 0.2882172710916341, 0.23057737385994465], cca_quad=2, cca_conf=0.2696, cca_ratio=1.0271, cca_scores=[0.2454556665960254, 0.11126147560834031, 0.2521087824935592, 0.08628143282369917], cca_probs=[0.2678133870446829, 0.23418144713473693, 0.26960112095370525, 0.22840404486687488]"
