time,mV

2026 05 21 13:23:15.167599,350
,352
,346
,339
,365
,359
,337
,348
,364
,344
,336
,361
,362
,342
2026 05 21 13:23:15.228829,333
,344
,346
,331
,344
,353
,342
,335
,355
,359
,335
,325
,352
,347
2026 05 21 13:23:15.295009,344
,353
,365
,338
,342
,357
,360
,341
,335
,349
,348
,337
,343
,348
2026 05 21 13:23:15.356157,348
,337
,352
,361
,339
,344
,352
,360
,339
,334
,357
,351
,336
,338
2026 05 21 13:23:15.422112,354
,341
,325
,344
,360
,341
,341
,349
,344
,334
,347
,353
,343
,336
2026 05 21 13:23:15.483282,345
,359
,348
,341
,347
,344
,330
,340
,359
,351
,341
,351
,363
,350
2026 05 21 13:23:15.544396,338
,352
,359
,351
,351
,358
,358
,337
,342
,357
,345
,334
,351
,360
2026 05 21 13:23:15.610113,343
,342
,360
,356
,337
,344
,358
,347
,340
,349
,364
,351
,343
,359
2026 05 21 13:23:15.671179,357
,339
,336
,344
,339
,332
,337
,341
,330
,331
,347
,352
,336
,346
2026 05 21 13:23:15.736252,356
,348
,339
,347
,358
,342
,330
,353
,368
,350
,340
,350
,354
,347
2026 05 21 13:23:15.798550,354
,359
,339
,315
,338
,379
,363
,354
,375
,372
,348
,352
,371
,359
2026 05 21 13:23:15.860204,343
,353
,357
,349
,346
,358
,364
,345
,332
,362
,351
,324
,346
,364
2026 05 21 13:23:15.925229,365
,358
,362
,367
,344
,340
,349
,348
,331
,340
,355
,341
,320
,330
2026 05 21 13:23:15.986381,351
,347
,343
,363
,342
,343
,351
,356
,355
,332
,350
,359
,333
,330
2026 05 21 13:23:16.052460,349
,351
,328
,332
,346
,348
,317
,333
,355
,337
,337
,355
,362
,330
2026 05 21 13:23:16.114079,315
,362
,362
,347
,350
,355
,341
,331
,349
,349
,339
,326
,333
,337
2026 05 21 13:23:16.175125,326
,321
,347
,334
,326
,336
,359
,342
,327
,351
,354
,340
,337
,359
2026 05 21 13:23:16.240373,349
,330
,349
,375
,360
,345
,349
,357
,336
,352
,367
,358
,340
,351
2026 05 21 13:23:16.302060,366
,358
,341
,352
,365
,343
,330
,344
,354
,344
,342
,354
,347
,327
2026 05 21 13:23:16.367873,342
,348
,346
,359
,366
,378
,357
,346
,358
,355
,330
,342
,357
,339
2026 05 21 13:23:16.429057,325
,345
,347
,336
,343
,343
,336
,333
,336
,346
,345
,368
,376
,388
2026 05 21 13:23:16.490403,373
,353
,362
,368
,348
,348
,360
,354
,343
,348
,361
,344
,332
,346
2026 05 21 13:23:16.556138,348
,330
,339
,355
,318
,267
,383
,399
,376
,349
,343
,353
,340
,337
2026 05 21 13:23:16.617706,335
,348
,332
,336
,349
,342
,321
,330
,345
,347
,340
,349
,348
,336
2026 05 21 13:23:16.683213,340
,356
,327
,312
,354
,388
,367
,347
,355
,374
,365
,354
,355
,360
2026 05 21 13:23:16.744745,362
,364
,372
,368
,359
,354
,329
,356
,374
,385
,371
,376
,381
,382
2026 05 21 13:23:16.805447,366
,350
,383
,395
,373
,366
,373
,389
,376
,360
,378
,370
,356
,361
2026 05 21 13:23:16.871005,366
,367
,362
,376
,383
,365
,368
,383
,361
,339
,361
,378
,360
,350
