timestamp,event,data
2026 05 14 18:28:11.070647,PHASE_PREPARING,
2026 05 14 18:28:16.078531,PHASE_SSVEP,
2026 05 14 18:28:16.128605,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2713, fbcca_ratio=3.0319, fbcca_consec=1, fbcca_scores=[0.0478914525783501, 0.022815017382951712, 0.14520379641180134, 0.032680920678469005], fbcca_probs=[0.2461632674667255, 0.24006712445871758, 0.27132228247091994, 0.242447325603637], cca_quad=2, cca_conf=0.2620, cca_ratio=1.4511, cca_scores=[0.09126217512165713, 0.05431248674012207, 0.1324329089976106, 0.06203316788982003], cca_probs=[0.2514490601109094, 0.24232765007441517, 0.2620174641525105, 0.24420582566216487]"
2026 05 14 18:28:17.153679,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2592, fbcca_ratio=1.3614, fbcca_consec=2, fbcca_scores=[0.05186122130442658, 0.0753138189590004, 0.10253422233241331, 0.03462873672185556], fbcca_probs=[0.24638893856798305, 0.25223569200310514, 0.2591959500384196, 0.24217941939049217], cca_quad=1, cca_conf=0.2546, cca_ratio=1.1856, cca_scores=[0.08078574227263738, 0.0957807105035788, 0.07908173224934097, 0.053803842750729435], cca_probs=[0.25082872193266065, 0.25461823143134515, 0.2504016712290303, 0.2441513754069638]"
2026 05 14 18:28:18.162466,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2738, fbcca_ratio=2.7344, fbcca_consec=1, fbcca_scores=[0.16510627773564251, 0.060381997444796214, 0.044986671121224925, 0.01956592566512761], fbcca_probs=[0.27382689994719916, 0.24660105636516502, 0.2428336274410034, 0.23673841624663247], cca_quad=0, cca_conf=0.2726, cca_ratio=1.8044, cca_scores=[0.19061589432474255, 0.10563907465703505, 0.05808241633808985, 0.05578457122396725], cca_probs=[0.2726080324615839, 0.2503996309218539, 0.23877018181525514, 0.23822215480130707]"
2026 05 14 18:28:19.184227,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2764, fbcca_ratio=2.5930, fbcca_consec=2, fbcca_scores=[0.1664627085243848, 0.015825091904927115, 0.06419636237036971, 0.009237174663272979], fbcca_probs=[0.2764370786227406, 0.23777993776456083, 0.24956437180986832, 0.2362186118028303], cca_quad=0, cca_conf=0.2729, cca_ratio=1.8386, cca_scores=[0.19042814174207334, 0.07423216710784517, 0.10357136487223442, 0.03572140580134975], cca_probs=[0.27294248830028683, 0.24300089653809154, 0.2502359644616959, 0.23382065069992575]"
2026 05 14 18:28:20.205668,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2719, fbcca_ratio=2.1546, fbcca_consec=3, fbcca_scores=[0.15480735777596488, 0.022866142017649662, 0.07185093727883095, 0.02789079996358034], fbcca_probs=[0.2719171375765122, 0.23830614315711413, 0.25027015592868335, 0.2395065633376903], cca_quad=0, cca_conf=0.2642, cca_ratio=1.2523, cca_scores=[0.17555322866606443, 0.08497110387562432, 0.14018654823375257, 0.07755461050317561], cca_probs=[0.2641797917228637, 0.24130164161363554, 0.2549999171284971, 0.2395186495350036]"
2026 05 14 18:28:21.219725,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2613, fbcca_ratio=1.0890, fbcca_consec=4, fbcca_scores=[0.12170349683386789, 0.022100025697280236, 0.11176202257415471, 0.05069005658622918], fbcca_probs=[0.2613181164933085, 0.2365441878176961, 0.258733099892948, 0.24340459579604734], cca_quad=0, cca_conf=0.2651, cca_ratio=1.3361, cca_scores=[0.1710197149248948, 0.051846629528285504, 0.127995193695638, 0.09555146860793369], cca_probs=[0.26505153279753485, 0.2352740923875313, 0.25388965645868045, 0.24578471835625335]"
2026 05 14 18:28:22.245033,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2685, fbcca_ratio=1.6373, fbcca_consec=1, fbcca_scores=[0.0942716170358567, 0.035704440473959966, 0.15435306944960545, 0.04244964926797733], fbcca_probs=[0.25287417960184894, 0.23848940232315782, 0.2685329173424408, 0.24010350073255246], cca_quad=0, cca_conf=0.2555, cca_ratio=1.0826, cca_scores=[0.15042131679038498, 0.11558927661276833, 0.13894531772813282, 0.1091994724788848], cca_probs=[0.2554948359200701, 0.24674863776737405, 0.252579537399167, 0.24517698891338885]"
2026 05 14 18:28:23.262673,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2588, fbcca_ratio=1.1999, fbcca_consec=1, fbcca_scores=[0.11101234704956384, 0.050223277662788744, 0.09251623907180793, 0.05071918324376488], fbcca_probs=[0.25878684282046255, 0.24352403713121848, 0.2540442880390336, 0.24364483200928527], cca_quad=0, cca_conf=0.2712, cca_ratio=1.6280, cca_scores=[0.2229269688180434, 0.1369328383892917, 0.08806019124828002, 0.11298474947989118], cca_probs=[0.27119983822203364, 0.24885286771572696, 0.23698318327449164, 0.24296411078774768]"
