time,mV

2026 05 16 12:34:19.463090,336
,330
,358
,356
,321
,332
,366
,350
,316
,331
,360
,329
,319
,342
2026 05 16 12:34:19.524841,344
,325
,332
,361
,348
,315
,330
,368
,346
,323
,349
,362
,330
,326
2026 05 16 12:34:19.586229,354
,354
,325
,334
,362
,334
,322
,341
,359
,334
,325
,348
,343
,317
2026 05 16 12:34:19.651824,329
,361
,349
,313
,337
,364
,336
,312
,353
,360
,319
,323
,360
,351
2026 05 16 12:34:19.713121,314
,332
,356
,346
,329
,354
,362
,343
,339
,362
,362
,320
,331
,366
2026 05 16 12:34:19.778658,349
,315
,348
,365
,329
,325
,360
,352
,321
,326
,360
,337
,316
,338
2026 05 16 12:34:19.840067,359
,334
,314
,351
,357
,321
,321
,361
,346
,322
,338
,361
,338
,318
2026 05 16 12:34:19.901809,347
,364
,329
,317
,359
,350
,312
,323
,357
,340
,318
,340
,367
,324
2026 05 16 12:34:19.967179,320
,352
,346
,320
,327
,351
,346
,323
,339
,369
,341
,322
,353
,359
2026 05 16 12:34:20.028634,313
,332
,363
,354
,321
,350
,361
,338
,329
,355
,360
,329
,327
,360
2026 05 16 12:34:20.094112,349
,323
,331
,362
,348
,320
,342
,357
,325
,328
,357
,350
,324
,329
2026 05 16 12:34:20.154852,359
,334
,311
,334
,357
,330
,322
,346
,351
,330
,325
,355
,344
,321
2026 05 16 12:34:20.216396,332
,361
,335
,322
,348
,356
,325
,326
,357
,348
,317
,331
,361
,339
2026 05 16 12:34:20.282560,316
,339
,361
,328
,322
,350
,350
,309
,322
,367
,349
,321
,343
,372
2026 05 16 12:34:20.344165,343
,331
,348
,370
,327
,324
,368
,355
,325
,346
,369
,339
,319
,358
2026 05 16 12:34:20.408633,367
,343
,344
,364
,366
,339
,344
,377
,352
,328
,352
,370
,338
,340
2026 05 16 12:34:20.471040,365
,370
,328
,344
,370
,358
,328
,343
,372
,350
,323
,355
,362
,338
2026 05 16 12:34:20.532284,338
,371
,360
,326
,340
,374
,350
,335
,351
,368
,334
,333
,366
,363
2026 05 16 12:34:20.597916,333
,350
,372
,349
,329
,355
,360
,330
,336
,369
,377
,338
,346
,371
2026 05 16 12:34:20.659411,357
,339
,355
,378
,353
,339
,361
,370
,342
,338
,362
,358
,320
,342
2026 05 16 12:34:20.724788,370
,351
,337
,358
,365
,338
,335
,373
,371
,336
,339
,367
,353
,324
2026 05 16 12:34:20.786193,352
,376
,348
,339
,359
,368
,333
,339
,369
,352
,339
,352
,375
,360
2026 05 16 12:34:20.847301,335
,354
,373
,346
,341
,370
,362
,331
,351
,380
,347
,332
,359
,373
2026 05 16 12:34:20.913318,338
,338
,364
,364
,328
,339
,367
,352
,325
,348
,374
,340
,324
,371
2026 05 16 12:34:20.974833,369
,342
,347
,375
,357
,327
,348
,375
,352
,331
,356
,375
,337
,339
2026 05 16 12:34:21.040273,370
,358
,326
,342
,372
,347
,334
,358
,364
,338
,336
,359
,367
,328
2026 05 16 12:34:21.101688,340
,363
,352
,326
,350
,367
,350
,340
,365
,373
,338
,345
,372
,356
2026 05 16 12:34:21.162951,327
,346
,374
,345
,331
,352
,358
,337
,341
,362
,350
,324
,347
,375
2026 05 16 12:34:21.228577,349
,330
,355
,366
,333
,333
,368
,363
,332
,343
,366
,355
,320
,346
2026 05 16 12:34:21.289539,362
,340
,338
,364
,369
,332
,338
,371
,356
,329
,341
,369
,344
,332
2026 05 16 12:34:21.351719,355
,370
,337
,330
,367
,361
,336
,350
,379
,352
,332
,354
,374
,340
2026 05 16 12:34:21.416872,337
,375
,364
,334
,342
,372
,349
,332
,347
,366
,350
,333
,352
,372
2026 05 16 12:34:21.478374,336
,343
,365
,350
,328
,340
,375
,343
,325
,358
,370
,336
,330
,361
2026 05 16 12:34:21.544378,356
,339
,349
,369
,353
,329
,346
,374
,338
,336
,368
,363
,332
,339
2026 05 16 12:34:21.605596,372
,360
,328
,348
,373
,345
,335
,361
,366
,329
,333
,374
,355
,325
2026 05 16 12:34:21.665845,351
,368
,351
,329
,361
,370
,349
,352
,370
,360
,336
,344
,361
,342
2026 05 16 12:34:21.732489,328
,356
,374
,344
,335
,364
,367
,336
,342
,377
,364
,327
,346
,373
2026 05 16 12:34:21.793244,344
,329
,371
,375
,339
,339
,373
,358
,333
,343
,369
,351
,334
,356
2026 05 16 12:34:21.859387,372
,339
,335
,365
,358
,325
,342
,372
,350
,326
,352
,372
,338
,326
2026 05 16 12:34:21.920972,359
,366
,327
,336
,370
,358
,332
,347
,378
,344
,329
,358
,366
,328
2026 05 16 12:34:21.982150,337
,371
,360
,326
,346
,374
,351
,320
,359
,369
,326
,329
,366
,360
2026 05 16 12:34:22.047939,321
,341
,374
,350
,328
,344
,366
,342
,331
,360
,362
,331
,335
,366
2026 05 16 12:34:22.109005,342
,319
,340
,359
,333
,317
,347
,359
,331
,333
,366
,356
,322
,343
2026 05 16 12:34:22.175056,362
,341
,328
,353
,367
,333
,334
,363
,355
,322
,335
,361
,349
,328
2026 05 16 12:34:22.236254,350
,366
,342
,326
,360
,364
,327
,336
,364
,358
,318
,339
,367
,347
2026 05 16 12:34:22.297406,334
,349
,361
,332
,332
,361
,356
,325
,348
,373
,348
,332
,358
,363
2026 05 16 12:34:22.363624,335
,332
,363
,353
,317
,332
,366
,348
,339
,354
,373
,334
,324
,367
2026 05 16 12:34:22.424802,366
,334
,338
,357
,347
,328
,350
,366
,344
,324
,349
,356
,319
,337
2026 05 16 12:34:22.490242,373
,364
,325
,341
,371
,352
,329
,357
,367
,335
,328
,361
,364
,333
2026 05 16 12:34:22.551536,343
,374
,348
,317
,345
,368
,344
,333
,367
,365
,329
,341
,365
,360
2026 05 16 12:34:22.613178,332
,352
,369
,342
,330
,354
,368
,332
,335
,362
,348
,325
,346
,374
2026 05 16 12:34:22.678469,346
,328
,346
,370
,336
,333
,359
,359
,326
,344
,367
,355
,330
,352
2026 05 16 12:34:22.739802,363
,340
,322
,349
,354
,324
,331
,365
,349
,329
,345
,367
,337
,326
2026 05 16 12:34:22.804741,350
,360
,332
,330
,359
,353
,321
,339
,362
,341
,321
,351
,364
,333
2026 05 16 12:34:22.867033,335
,364
,370
,329
,346
,374
,357
,329
,355
,367
,338
,333
,364
,367
2026 05 16 12:34:22.928024,342
,342
,377
,359
,329
,353
,380
,350
,336
,367
,361
,337
,338
,369
2026 05 16 12:34:22.994062,363
,336
,348
,371
,350
,332
,360
,366
,334
,341
,362
,374
,336
,348
2026 05 16 12:34:23.054782,376
,359
,331
,350
,362
,336
,331
,362
,360
,328
,342
,373
,349
,322
2026 05 16 12:34:23.120891,338
,371
,349
,334
,356
,367
,332
,338
,372
,368
,324
,352
,375
,360
2026 05 16 12:34:23.182470,334
,355
,366
,336
,332
,358
,370
,330
,350
,371
,356
,328
,352
,374
2026 05 16 12:34:23.243588,342
,330
,372
,371
,330
,339
,368
,357
,327
,343
,360
,353
,331
,354
2026 05 16 12:34:23.309376,369
,340
,336
,368
,364
,324
,344
,374
,353
,333
,353
,374
,341
,341
2026 05 16 12:34:23.371131,371
,366
,327
,339
,378
,357
,335
