timestamp,event,data
2026 05 14 14:24:44.073629,PHASE_PREPARING,
2026 05 14 14:24:49.089873,PHASE_SSVEP,
2026 05 14 14:24:49.139623,SSVEP_UPDATE,"fbcca_quad=2, fbcca_conf=0.2653, fbcca_ratio=1.4923, fbcca_consec=1, fbcca_scores=[0.03257523500632748, 0.08406496587262689, 0.12544681025685325, 0.018308916813017773], fbcca_probs=[0.2417798395958612, 0.2545550933066355, 0.265310047751335, 0.23835501934616823], cca_quad=1, cca_conf=0.2623, cca_ratio=1.1758, cca_scores=[0.06576294381872733, 0.14144865778473542, 0.12029715828173655, 0.043619131658461735], cca_probs=[0.2431450306997488, 0.26226194999530944, 0.25677297119596637, 0.23782004810897536]"
2026 05 14 14:24:50.148763,SSVEP_UPDATE,"fbcca_quad=1, fbcca_conf=0.2602, fbcca_ratio=1.3235, fbcca_consec=1, fbcca_scores=[0.06372663305274313, 0.11107393665747499, 0.0839248619716049, 0.023243391055153953], fbcca_probs=[0.24818730569864153, 0.26022093745445024, 0.2532512185912588, 0.23834053825564933], cca_quad=1, cca_conf=0.2655, cca_ratio=1.2284, cca_scores=[0.1270786148902133, 0.20157054298155286, 0.1640880076605291, 0.06794986683843668], cca_probs=[0.2464495965693047, 0.2655091821023626, 0.2557414284575634, 0.23229979287076932]"
2026 05 14 14:24:51.167730,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2667, fbcca_ratio=1.4371, fbcca_consec=1, fbcca_scores=[0.1524389388022269, 0.10607605024906842, 0.03352715428863794, 0.05419099796270987], fbcca_probs=[0.26673739047011796, 0.2546529733657383, 0.23683242738055166, 0.24177720878359202], cca_quad=0, cca_conf=0.2658, cca_ratio=1.2006, cca_scores=[0.22264669192127212, 0.18544705824615332, 0.12205251603006827, 0.11166378615809065], cca_probs=[0.26576393639296925, 0.25605923998841984, 0.240330313102806, 0.23784651051580497]"
2026 05 14 14:24:52.197807,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2829, fbcca_ratio=3.7261, fbcca_consec=2, fbcca_scores=[0.20352174138706525, 0.054621009138234575, 0.027420809313642845, 0.02322973975261067], fbcca_probs=[0.2828682803738867, 0.2437347677561449, 0.23719448509776528, 0.23620246677220313], cca_quad=0, cca_conf=0.2858, cca_ratio=2.1212, cca_scores=[0.2737310015748913, 0.1290456021525584, 0.07316011129982222, 0.06898831277340808], cca_probs=[0.28584373905629296, 0.24733900738570297, 0.23389549295551246, 0.23292176060249167]"
2026 05 14 14:24:53.205843,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2728, fbcca_ratio=1.6160, fbcca_consec=3, fbcca_scores=[0.18821951416603494, 0.11647538488019905, 0.07644351073257272, 0.014460285027150303], fbcca_probs=[0.27281312411477876, 0.25392600468820686, 0.24396164743707777, 0.2292992237599367], cca_quad=0, cca_conf=0.2825, cca_ratio=1.2438, cca_scores=[0.28257660310913985, 0.22719651417901432, 0.06609065427286544, 0.044641747675312204], cca_probs=[0.28250795294172815, 0.26728796913019387, 0.22751604272108347, 0.2226880352069946]"
2026 05 14 14:24:54.239963,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2577, fbcca_ratio=1.1802, fbcca_consec=4, fbcca_scores=[0.10104842575237259, 0.08561808450639045, 0.0768965630850541, 0.016940240819473505], fbcca_probs=[0.257721507156873, 0.25377530031164575, 0.25157161729664845, 0.23693157523483277], cca_quad=0, cca_conf=0.2684, cca_ratio=1.0970, cca_scores=[0.22796833543838546, 0.20780975172699212, 0.11303781332824837, 0.06970174811052343], cca_probs=[0.2684496372009921, 0.2630922527798063, 0.23930354367272033, 0.22915456634648135]"
2026 05 14 14:24:55.254301,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2605, fbcca_ratio=2.4048, fbcca_consec=5, fbcca_scores=[0.07637907203795839, 0.03176143682595369, 0.020369969173616595, 0.011917207320142316], fbcca_probs=[0.2604529205964952, 0.2490875603321917, 0.24626618774303796, 0.24419333132827503], cca_quad=0, cca_conf=0.2669, cca_ratio=1.3418, cca_scores=[0.16841907019341654, 0.12552135638396625, 0.07510862120795282, 0.038467969695586295], cca_probs=[0.26687601049414234, 0.25566972033229696, 0.24310020421942344, 0.23435406495413727]"
2026 05 14 14:24:56.279711,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2735, fbcca_ratio=4.6859, fbcca_consec=6, fbcca_scores=[0.145325958756167, 0.029120843823865896, 0.031013361965972406, 0.010603455159981349], fbcca_probs=[0.27350576413468025, 0.24350015575037723, 0.24396142055106929, 0.23903265956387323], cca_quad=0, cca_conf=0.2735, cca_ratio=1.7309, cca_scores=[0.2123228740684848, 0.12266293452288114, 0.0989862492361936, 0.04915284535684372], cca_probs=[0.2734826694169624, 0.25002935085084915, 0.2441790161634039, 0.2323089635687845]"
2026 05 14 14:24:57.296236,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2678, fbcca_ratio=2.2440, fbcca_consec=7, fbcca_scores=[0.12688201438661773, 0.056543862748858746, 0.012528382531091618, 0.03239712690429563], fbcca_probs=[0.26781917843225556, 0.24962852025588123, 0.2388793024247622, 0.24367299888710103], cca_quad=0, cca_conf=0.2679, cca_ratio=1.4802, cca_scores=[0.18059582217709128, 0.1220065155392484, 0.05508017523965086, 0.08424927111214248], cca_probs=[0.2678605951552777, 0.2526177233640006, 0.2362642851781568, 0.24325739630256485]"
2026 05 14 14:24:58.313784,SSVEP_UPDATE,"fbcca_quad=1, fbcca_conf=0.2672, fbcca_ratio=1.3331, fbcca_consec=1, fbcca_scores=[0.10895971017741404, 0.14525343484192066, 0.008625606839496073, 0.046891634865015804], fbcca_probs=[0.25764467511622446, 0.26716732088449036, 0.2330486672567682, 0.242139336742517], cca_quad=1, cca_conf=0.2724, cca_ratio=1.2214, cca_scores=[0.18098364788056276, 0.22104765818874614, 0.033835193304237024, 0.09382031553825583], cca_probs=[0.2617410072674203, 0.27244029884126403, 0.2259258929944329, 0.23989280089688272]"
2026 05 14 14:24:59.339684,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2743, fbcca_ratio=1.5511, fbcca_consec=1, fbcca_scores=[0.18040924687581225, 0.11631134542763606, 0.005781380861671541, 0.03850884141218141], fbcca_probs=[0.2743190479694211, 0.2572874484149787, 0.23036476135659645, 0.23802874225900378], cca_quad=0, cca_conf=0.2824, cca_ratio=1.3170, cca_scores=[0.28604274017323084, 0.2171850971609461, 0.04437090763712038, 0.09066802655854783], cca_probs=[0.28238219251910823, 0.26359235580002915, 0.22175864670072037, 0.2322668049801422]"
2026 05 14 14:25:00.356315,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2629, fbcca_ratio=1.7179, fbcca_consec=2, fbcca_scores=[0.10232858405275301, 0.05956734916321136, 0.00768147657495753, 0.03536775165585438], fbcca_probs=[0.26294574826595146, 0.2519388742660038, 0.23920014375617524, 0.2459152337118695], cca_quad=0, cca_conf=0.2835, cca_ratio=2.1744, cca_scores=[0.24633279077519182, 0.11328826408615897, 0.03220050494911694, 0.07688910069521025], cca_probs=[0.283542995356882, 0.2482209418441523, 0.2288876987847572, 0.2393483640142086]"
2026 05 14 14:25:01.372889,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2821, fbcca_ratio=3.5278, fbcca_consec=3, fbcca_scores=[0.21302051095263053, 0.04941592185556474, 0.06038257374961736, 0.03595068785830446], fbcca_probs=[0.2820683941494038, 0.23949798055134774, 0.24213892623108874, 0.2362946990681597], cca_quad=0, cca_conf=0.2986, cca_ratio=3.2196, cca_scores=[0.32422891561644485, 0.10070435196004908, 0.07689342475869207, 0.0613564913033039], cca_probs=[0.29855969758120704, 0.23875677145585064, 0.2331389001376806, 0.22954463082526186]"
2026 05 14 14:25:02.391320,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.3090, fbcca_ratio=7.3973, fbcca_consec=4, fbcca_scores=[0.33092932247552403, 0.04473665119018986, 0.029317633121961298, 0.03718006037642262], fbcca_probs=[0.30900376907451976, 0.23209825691460917, 0.22854697866763884, 0.2303509953432323], cca_quad=0, cca_conf=0.3239, cca_ratio=4.8582, cca_scores=[0.44633627000096066, 0.09187355792794677, 0.08104503420743003, 0.07771053382437577], cca_probs=[0.3239150690579445, 0.2272427062469162, 0.22479527814342146, 0.2240469465517178]"
2026 05 14 14:25:02.391320,SSVEP_CONFIRMED,"fbcca_quad=0, fbcca_conf=0.3090, fbcca_ratio=7.3973, fbcca_consec=4, fbcca_scores=[0.33092932247552403, 0.04473665119018986, 0.029317633121961298, 0.03718006037642262], fbcca_probs=[0.30900376907451976, 0.23209825691460917, 0.22854697866763884, 0.2303509953432323], cca_quad=0, cca_conf=0.3239, cca_ratio=4.8582, cca_scores=[0.44633627000096066, 0.09187355792794677, 0.08104503420743003, 0.07771053382437577], cca_probs=[0.3239150690579445, 0.2272427062469162, 0.22479527814342146, 0.2240469465517178]"
2026 05 14 14:25:02.391320,SELECTION,"quad=0, result=navigate, output=''"
2026 05 14 14:25:05.401262,PHASE_SSVEP,
2026 05 14 14:25:05.432046,SSVEP_UPDATE,"fbcca_quad=0, fbcca_conf=0.2672, fbcca_ratio=2.5839, fbcca_consec=1, fbcca_scores=[0.12212715553106374, 0.02087114648169399, 0.04726488026304772, 0.02935564394598255], fbcca_probs=[0.26716718571863896, 0.2414394258836077, 0.24789675547444795, 0.24349663292330548], cca_quad=0, cca_conf=0.2783, cca_ratio=2.7938, cca_scores=[0.21768682544064377, 0.06041006591306209, 0.07791836363296663, 0.07777808706458901], cca_probs=[0.2782829641323606, 0.2377837609149443, 0.24198360860110332, 0.2419496663515919]"
