time,mV

2026 05 14 14:24:44.019890,337
,364
,366
,347
,348
,380
,367
,331
,345
,363
,337
,328
,356
,362
2026 05 14 14:24:44.085214,336
,336
,365
,351
,327
,344
,369
,347
,327
,349
,363
,333
,331
,359
2026 05 14 14:24:44.146967,353
,327
,340
,364
,347
,323
,347
,362
,337
,333
,362
,359
,336
,331
2026 05 14 14:24:44.212077,353
,343
,322
,342
,364
,343
,330
,353
,359
,335
,336
,360
,349
,327
2026 05 14 14:24:44.273698,342
,367
,344
,330
,356
,369
,341
,339
,367
,359
,334
,350
,376
,361
2026 05 14 14:24:44.335197,335
,350
,371
,346
,333
,363
,360
,335
,343
,372
,358
,332
,349
,366
2026 05 14 14:24:44.400906,338
,335
,353
,358
,335
,341
,370
,358
,331
,351
,373
,344
,328
,348
2026 05 14 14:24:44.463053,360
,339
,333
,364
,356
,329
,340
,371
,353
,328
,355
,372
,353
,345
2026 05 14 14:24:44.526954,361
,359
,332
,339
,366
,350
,329
,342
,366
,340
,331
,360
,361
,333
2026 05 14 14:24:44.589926,338
,368
,360
,335
,348
,370
,350
,334
,360
,372
,342
,344
,377
,356
2026 05 14 14:24:44.650214,328
,341
,365
,346
,325
,349
,364
,338
,330
,359
,362
,335
,343
,371
2026 05 14 14:24:44.716270,355
,327
,346
,369
,349
,336
,362
,368
,340
,340
,371
,359
,335
,350
2026 05 14 14:24:44.777334,369
,353
,331
,351
,365
,341
,337
,363
,357
,330
,343
,370
,352
,334
2026 05 14 14:24:44.843171,350
,368
,343
,337
,364
,362
,338
,345
,375
,358
,336
,345
,369
,346
2026 05 14 14:24:44.904908,337
,363
,374
,334
,333
,365
,356
,332
,347
,376
,352
,332
,356
,370
2026 05 14 14:24:44.966037,346
,339
,372
,367
,342
,350
,381
,363
,335
,356
,377
,351
,340
,371
2026 05 14 14:24:45.031808,361
,331
,337
,363
,350
,324
,342
,364
,341
,327
,359
,361
,337
,343
2026 05 14 14:24:45.093836,365
,351
,324
,343
,370
,350
,335
,356
,371
,346
,336
,366
,364
,336
2026 05 14 14:24:45.158511,348
,378
,365
,340
,362
,373
,349
,343
,367
,368
,339
,348
,373
,354
2026 05 14 14:24:45.220818,334
,347
,370
,344
,333
,365
,365
,342
,347
,373
,360
,328
,350
,368
2026 05 14 14:24:45.281781,351
,332
,358
,368
,343
,345
,373
,369
,335
,346
,370
,357
,333
,347
2026 05 14 14:24:45.346994,357
,333
,326
,358
,362
,336
,341
,370
,354
,329
,350
,370
,341
,333
2026 05 14 14:24:45.408027,360
,356
,330
,339
,353
,344
,322
,342
,365
,349
,332
,354
,360
,334
2026 05 14 14:24:45.474231,323
,361
,350
,325
,338
,363
,331
,311
,338
,356
,330
,317
,344
,343
2026 05 14 14:24:45.535727,312
,322
,354
,341
,315
,330
,349
,335
,330
,357
,369
,334
,332
,361
2026 05 14 14:24:45.597091,351
,328
,344
,366
,342
,325
,351
,367
,337
,336
,366
,350
,325
,340
2026 05 14 14:24:45.662376,375
,360
,335
,358
,370
,343
,331
,361
,362
,337
,344
,370
,353
,330
2026 05 14 14:24:45.723720,352
,374
,350
,337
,360
,366
,343
,345
,373
,363
,337
,344
,368
,345
2026 05 14 14:24:45.788007,325
,354
,370
,347
,341
,354
,348
,322
,337
,367
,349
,329
,353
,367
2026 05 14 14:24:45.850492,342
,332
,359
,359
,334
,340
,368
,352
,329
,351
,371
,347
,332
,354
2026 05 14 14:24:45.913020,352
,342
,346
,373
,366
,333
,346
,371
,349
,328
,347
,360
,329
,326
2026 05 14 14:24:45.977721,354
,345
,323
,336
,362
,341
,318
,336
,354
,335
,330
,354
,349
,319
2026 05 14 14:24:46.039490,325
,361
,345
,318
,336
,357
,335
,323
